country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Senegal,Women,No Education,2564,41,Married,9,1,Not employed,,,,,No,No,,No,No,No,No,No,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,yes,Yes,Yes,,,,,5,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,22,18,Single,12,1,Not employed,,,,,yes,yes,No,No,No,yes,yes,yes,,,,,,,"Community, including family and friends",,yes,No,No,,,,,yes,Yes,No,,,,,6,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Women,Tertiary,2455,21,Single,15,1,Not employed,,,,,No,No,,No,No,yes,No,No,,,,,,,Internet and social media ,,yes,No,No,,,,,yes,No,No,,,,,9,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,No,,No,No,No,No,yes,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Senegal,Men,Primary,1914,45,Married,9,1,Own Account Worker,yes,,No,,,,,,,No,No,No,,,,,,,Public service announcement/speaker,,No,,No,,,,,yes,No,No,yes,,,,3,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,1835,42,Married,9,1,Own Account Worker,No,,yes,,,No,No,,No,No,No,yes,,,,,,,Public service announcement/speaker,,No,,No,,,,,No,Yes,Yes,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,yes,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Technical,2201,64,Married,18,1,Own Account Worker,,,No,,No,,,No,,No,No,No,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,No,No,No,No,,,,8,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,yes,No,yes,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,2638,30,Married,15,1,Not employed,,,,,yes,yes,yes,No,yes,No,yes,yes,,,,,,,Public service announcement/speaker,,yes,No,No,,,,,No,Yes,Yes,,,,,8,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,343,30,Married,4,1,Not employed,,,,,yes,No,yes,yes,No,yes,No,yes,,,,,,,Public service announcement/speaker,,No,yes,yes,,,,,yes,Yes,No,,,,,1,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,731,60,Married,11,0,Other,,,,,No,No,No,No,No,No,yes,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,No,Yes,No,No,,,,0,,,,,,,,0,,,,No,,,,,,No,No,,,,,yes,Others in the household hurt me/each other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Women,Technical,477,35,Married,1,0,Own Account Worker,yes,,No,,No,No,No,No,No,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,,No,,,,,yes,No,No,yes,,,,0,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,1,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Men,Technical,1034,23,Married,17,1,Own Account Worker,,,No,,,yes,No,,No,No,No,yes,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,yes,Yes,Yes,No,,,,8,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,127,21,Married,10,1,Not employed,,,,,No,No,,No,No,No,No,No,,,,,,,Radio/Television/Newspaper,,yes,,No,,,,,yes,No,No,,,,,3,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,472,35,Married,12,1,Own Account Worker,yes,,No,,No,yes,No,No,No,No,No,yes,,,,,,,Public service announcement/speaker,,No,,yes,,,,,yes,Yes,,yes,,,,5,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Technical,467,35,Married,6,1,Own Account Worker,yes,,No,,yes,yes,No,yes,No,yes,No,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,Yes,No,,,,3,,,,,,,,0,,,,No,,,,,,No,No,,,,,No,Other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,466,35,Married,5,0,Informal/no insurance employee,yes,,No,,No,No,yes,No,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,No,No,No,yes,,,,0,,,,,,,,0,,,,Yes,,,,,,yes,yes,,,,,No,,No,No,No,yes,No,No,No,yes,,,,,,,,,,,,,WCARO,4-5,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Men,No Education,2178,61,Married,2,0,Other,,,,,No,No,,No,No,No,yes,No,,,,,,,Radio/Television/Newspaper,,yes,,No,,,,,yes,Yes,,No,,,,0,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Women,Primary,2718,50,Single,3,0,Not employed,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,,No,,,,,No,No,,,,,,0,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Senegal,Women,Technical,2731,40,Married,8,1,Other,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,No,No,No,,,,,No,No,No,yes,,,,5,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,No,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,212,24,Single,10,1,Not employed,,,,,,yes,No,,yes,No,yes,yes,,,,,,,Radio/Television/Newspaper,,No,yes,No,,,,,yes,Yes,No,,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Men,Secondary,2199,64,Married,5,0,Other,,,,,No,No,,No,No,No,No,No,,,,,,,Internet and social media ,,yes,yes,yes,,,,,yes,Yes,No,No,,,,0,,,,,,,,0,,,,No,,,,,,yes,yes,,,,,yes,Other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Women,Technical,2465,35,Married,9,1,Informal/no insurance employee,yes,,No,,yes,yes,No,No,yes,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,yes,yes,,,,,yes,Yes,No,yes,,,,8,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,233,25,Single,7,1,Not employed,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,No,No,No,,,,,No,No,No,,,,,4,,,,,,,,0,,,,No,,,,,,No,No,,,,,yes,I am stigmatized for having been infected with COVID-19,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Senegal,Men,Technical,1642,36,Married,19,1,Informal/no insurance employee,No,,yes,,No,No,yes,No,No,yes,No,yes,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,yes,Yes,Yes,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,1790,40,Married,15,1,Own Account Worker,yes,,No,,,yes,yes,,yes,No,yes,yes,,,,,,,Radio/Television/Newspaper,,No,No,No,,,,,No,No,No,No,,,,3,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Tertiary,180,23,Single,14,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,No,No,yes,yes,,,,,,,Internet and social media ,,yes,,yes,,,,,yes,Yes,Yes,No,,,,10,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,yes,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Senegal,Women,No Education,444,33,Married,5,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,yes,yes,,,,,yes,Yes,No,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,2406,30,Married,9,1,Own Account Worker,yes,,No,,yes,yes,No,No,yes,No,yes,yes,,,,,,,Public service announcement/speaker,,yes,No,No,,,,,yes,Yes,No,No,,,,2,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Technical,1500,33,Married,8,1,Own Account Worker,yes,,No,,yes,,,No,,No,No,No,,,,,,,Radio/Television/Newspaper,,yes,No,yes,,,,,yes,Yes,Yes,No,,,,3,,,,,,,,0,,,,No,,,,,,yes,No,,,,,No,I am stigmatized for having been infected with COVID-19,No,No,No,No,No,No,No,yes,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Technical,1516,33,Single,9,1,Own Account Worker,yes,,No,,,No,No,,No,No,No,yes,,,,,,,Internet and social media ,,yes,No,No,,,,,yes,Yes,Yes,No,,,,3,,,,,,,,0,,,,No,,,,,,No,No,,,,,No,Other,No,No,No,yes,No,No,No,yes,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Senegal,Men,Technical,1543,34,Married,4,0,Own Account Worker,yes,,No,,No,No,No,No,No,No,yes,yes,,,,,,,Internet and social media ,,yes,No,No,,,,,No,No,No,No,,,,0,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,yes,No,No,No,yes,,,,,,,,,,,,,WCARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Men,Technical,875,20,Married,5,1,Informal/no insurance employee,yes,,No,,yes,yes,yes,yes,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,yes,yes,,,,,yes,Yes,No,No,,,,2,,,,,,,,0,,,,No,,,,,,No,No,,,,,No,Live in densely populated area and children play,No,yes,No,No,No,No,No,yes,,,,,,,,,,,,,WCARO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,348,30,Married,19,1,Own Account Worker,yes,,No,,yes,No,No,yes,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,No,No,,,,,No,Yes,No,yes,,,,17,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Primary,894,20,Single,6,1,Own Account Worker,yes,,No,,No,No,yes,No,No,No,No,yes,,,,,,,Internet and social media ,,No,,No,,,,,No,Yes,Yes,No,,,,2,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Women,No Education,286,27,Married,7,1,Other,,,,,No,No,No,No,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,No,No,No,yes,,,,3,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Primary,2478,20,Single,11,1,Own Account Worker,yes,,No,,No,yes,No,No,No,No,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,No,yes,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,yes,yes,No,yes,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Women,No Education,538,40,Married,14,1,Own Account Worker,yes,,No,,No,,,No,,yes,No,No,,,,,,,Public service announcement/speaker,,No,No,No,,,,,No,No,No,No,,,,10,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,yes,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Secondary,2544,30,Married,7,1,Formal employee,,,No,,,,,,,No,No,No,,,,,,,Internet and social media ,,yes,No,No,,,,,yes,No,No,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,1380,30,Single,13,1,Employer,yes,,No,,No,,,No,,No,No,No,,,,,,,Internet and social media ,,yes,No,No,,,,,No,No,Yes,No,,,,5,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,yes,yes,yes,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Senegal,Men,No Education,1956,46,Married,1,0,Employer,yes,,No,,yes,No,No,yes,No,No,yes,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,yes,No,No,No,,,,0,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,1,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Men,Technical,1929,45,Married,9,1,Own Account Worker,yes,,No,,No,yes,yes,No,yes,No,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,Yes,No,,,,4,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,440,33,Married,1,0,Not employed,,,,,yes,yes,No,yes,yes,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,,,,,0,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,1,30-34,25-34,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Senegal,Men,Tertiary,1596,35,Married,20,1,Formal employee,yes,,No,,,No,No,,No,No,No,yes,,,,,,,Internet and social media ,,No,No,No,,,,,yes,No,Yes,yes,,,,8,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Tertiary,2082,50,Married,6,1,Formal employee,yes,,No,,yes,yes,No,No,No,yes,yes,yes,,,,,,,Internet and social media ,,No,No,yes,,,,,No,Yes,No,No,,,,1,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,yes,No,No,yes,No,,,,,,,,,,,,,WCARO,6-7,50-54,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,430,32,Single,3,0,Own Account Worker,yes,,No,,No,No,No,No,No,No,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,No,No,,,,,No,,,No,,,,0,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,yes,No,No,No,No,No,,,,,,,,,,,,,WCARO,2-3,30-34,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Senegal,Men,Tertiary,1358,30,Single,5,1,Formal employee,,,No,,No,No,,No,No,No,No,No,,,,,,,Radio/Television/Newspaper,,No,No,No,,,,,yes,Yes,Yes,No,,,,1,,,,,,,,0,,,,No,,,,,,No,No,,,,,yes,Live in densely populated area and children play,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Senegal,Women,Technical,465,35,Married,6,1,Own Account Worker,yes,,No,,No,No,No,No,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,yes,yes,,,,,No,Yes,No,No,,,,5,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,yes,No,No,yes,No,yes,,,,,,,,,,,,,WCARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,549,40,Married,13,1,Own Account Worker,yes,,No,,yes,No,yes,yes,No,yes,No,yes,,,,,,,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,No,No,,,,7,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,424,32,Married,12,1,Other,,,,,No,No,No,No,No,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,yes,No,No,yes,,,,6,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,2488,33,Married,8,1,Own Account Worker,,,No,,No,No,No,No,No,yes,yes,yes,,,,,,,Public service announcement/speaker,,yes,No,No,,,,,yes,Yes,No,yes,,,,5,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Primary,893,20,Single,8,1,Own Account Worker,yes,,No,,No,No,No,No,No,yes,yes,yes,,,,,,,Public service announcement/speaker,,No,No,No,,,,,No,Yes,No,No,,,,2,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Women,No Education,422,32,Married,12,1,Informal/no insurance employee,,,No,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,yes,yes,,,,,yes,No,No,No,,,,10,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,yes,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,215,24,Single,1,0,Informal/no insurance employee,No,,yes,,yes,yes,yes,yes,No,No,yes,yes,,,,,,,Internet and social media ,,yes,No,No,,,,,yes,No,Yes,No,,,,0,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Senegal,Women,Technical,2738,55,Married,6,1,Informal/no insurance employee,No,,yes,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,Public service announcement/speaker,,yes,yes,yes,,,,,yes,No,No,No,,,,3,,,,,,,,0,,,,Yes,,,,,,yes,yes,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,55-60,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Technical,1687,37,Married,7,1,Own Account Worker,yes,,No,,No,,,No,,yes,No,No,,,,,,,Public service announcement/speaker,,No,,No,,,,,yes,No,No,yes,,,,3,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Secondary,1958,46,Married,18,1,Formal employee,,,No,,No,No,No,No,No,No,yes,yes,,,,,,,Radio/Television/Newspaper,,No,,No,,,,,No,No,No,No,,,,7,,,,,,,,0,,,,Yes,,,,,,yes,yes,,,,,yes,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,Primary,2736,59,Married,22,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,,yes,,yes,,,,,No,Yes,No,No,,,,11,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,yes,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,55-60,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,1556,25,Married,22,1,Own Account Worker,,,No,,No,,,No,,No,No,No,,,,,,,Radio/Television/Newspaper,,No,No,No,,,,,No,,No,yes,,,,8,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,2233,68,Married,15,1,Own Account Worker,yes,,No,,No,,,No,,No,No,No,,,,,,,Radio/Television/Newspaper,,yes,No,yes,,,,,yes,No,No,No,,,,7,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,Tertiary,1661,36,Married,11,1,Formal employee,yes,,No,,,yes,No,,No,No,yes,yes,,,,,,,Internet and social media ,,No,No,No,,,,,No,No,No,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,yes,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Senegal,Women,No Education,403,30,Married,13,1,Other,,,,,No,No,No,No,No,yes,No,yes,,,,,,,Public service announcement/speaker,,yes,No,No,,,,,yes,Yes,No,No,,,,9,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,No,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Senegal,Men,No Education,906,20,Single,9,1,Other,,,,,No,No,,No,No,No,yes,No,,,,,,,Radio/Television/Newspaper,,yes,,No,,,,,yes,Yes,,No,,,,4,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Senegal,Men,Primary,907,20,Single,12,1,Own Account Worker,,,No,,,yes,No,,No,No,No,yes,,,,,,,"Community, including family and friends",,yes,No,No,,,,,yes,No,No,yes,,,,8,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,yes,No,No,No,No,yes,yes,yes,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
