country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Georgia,Men,Tertiary,3472,35,Married,7,1,Formal employee,,No,No,Decreased,No,yes,yes,No,yes,yes,yes,yes,yes,No,No,No,yes,,Radio/Television/Newspaper,yes,yes,No,,No,,,No,No,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,3132,42,Married,2,0,Formal employee,No,No,No,No change,yes,,yes,yes,,yes,,yes,yes,,,,,,Internet and social media ,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Women,Tertiary,1427,45,Separated/Divorced,2,0,Informal/no insurance employee,,No,No,No change,No,,yes,No,,yes,,yes,,No,No,No,No,,Internet and social media ,yes,No,yes,,No,,,No,No,No,Yes,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Secondary,1044,33,Married,3,1,Not employed,,No,,,yes,yes,yes,No,yes,yes,yes,yes,yes,No,No,No,,,Radio/Television/Newspaper,yes,yes,No,,No,,,No,No,No,No,yes,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,2036,21,Single,6,0,,No,No,yes,,yes,,,No,,yes,,No,,,,,yes,,Internet and social media ,yes,yes,No,,No,,,No,No,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,539,47,Married,2,0,Informal/no insurance employee,yes,No,No,Decreased,No,,yes,No,,yes,,yes,yes,yes,,yes,,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Men,Secondary,1323,27,Single,5,0,Own Account Worker,No,No,yes,,No,,yes,No,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,yes,No,,,No,No,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Secondary,1130,60,Married,3,1,Retired/Pension,,No,,,No,No,yes,No,No,yes,yes,yes,yes,No,No,,,,Radio/Television/Newspaper,yes,No,No,No,No,,,No,No,No,No,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,1373,68,Married,7,1,Retired/Pension,,No,,,No,No,,No,No,yes,yes,No,No,No,,No,yes,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,No,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,5021,23,Single,1,0,Formal employee,,No,No,Decreased,yes,,yes,yes,,yes,,yes,,,,,yes,,Internet and social media ,yes,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,522,32,Single,8,1,Employer,yes,No,yes,,No,No,,No,No,yes,yes,No,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Georgia,Men,Secondary,640,48,Single,1,0,Employer,yes,No,No,No change,No,,No,No,,yes,,yes,,,,,,,Radio/Television/Newspaper,yes,No,No,,yes,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,45-49,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,4018,70,Widowed,4,1,Informal/no insurance employee,No,No,No,No change,yes,yes,yes,No,yes,yes,yes,yes,,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,>=60,>60,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Georgia,Women,Tertiary,1932,43,Married,6,1,Informal/no insurance employee,No,No,No,No change,yes,yes,No,No,No,yes,yes,yes,yes,yes,yes,No,No,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,No,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,3234,43,Single,5,1,Informal/no insurance employee,,No,No,Decreased,No,yes,yes,No,No,yes,yes,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Georgia,Men,Secondary,4978,51,Married,3,1,Formal employee,No,No,No,No change,No,No,No,No,No,yes,yes,yes,No,No,,No,yes,No,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,No,No,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,333,75,Widowed,3,0,Retired/Pension,,No,,,yes,,yes,No,,yes,,yes,,yes,No,yes,yes,No,Radio/Television/Newspaper,yes,yes,yes,No,No,,No,No,No,Yes,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,2158,30,Single,1,0,Not employed,,No,,,No,,No,No,,yes,,yes,,,,,yes,No,Internet and social media ,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,30-34,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,494,50,Widowed,4,0,Did not work (not in the labor force),,No,,,No,,yes,No,,yes,,yes,No,No,No,No,No,,Radio/Television/Newspaper,yes,No,yes,No,No,,yes,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,1224,28,Single,1,0,,,No,No,No change,No,,yes,No,,yes,,yes,,,,,No,,Health centre/Family doctor,yes,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,4707,62,Widowed,1,0,Informal/no insurance employee,,No,No,Decreased,yes,,,No,,yes,,No,,yes,yes,,,,Internet and social media ,yes,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,3921,32,Married,5,1,Formal employee,No,No,No,No change,yes,yes,yes,No,yes,yes,yes,yes,yes,No,No,No,yes,,Internet and social media ,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,1107,25,Single,4,0,,,No,yes,,yes,,yes,No,,yes,,yes,,,,,yes,,Internet and social media ,yes,yes,yes,,No,,,No,No,Yes,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,3207,28,Single,5,1,Formal employee,,No,No,No change,yes,No,yes,No,No,yes,yes,yes,,,,,No,,Internet and social media ,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Georgia,Men,Secondary,1542,35,,3,0,,No,No,No,No change,No,,No,No,,yes,,yes,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,0,0,,0,0,Matched (3),1
Georgia,Women,Secondary,1066,65,Married,1,0,Informal/no insurance employee,,No,No,Decreased,No,,No,No,,yes,,yes,,,,,,,Radio/Television/Newspaper,yes,yes,yes,,No,,No,No,No,,No,yes,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Men,Secondary,5025,72,Married,1,0,Retired/Pension,,No,,,yes,,,yes,,yes,,No,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Women,Tertiary,6477,33,Married,7,1,Did not work (not in the labor force),,No,,,No,yes,yes,No,yes,yes,yes,yes,yes,yes,yes,,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,No,No,No,No,Yes,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,1006,48,Married,4,1,Did not work (not in the labor force),,yes,,,No,No,yes,No,No,yes,yes,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,No,No,yes,No,No,yes,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,3128,37,Married,3,1,Formal employee,,No,No,No change,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,yes,,Internet and social media ,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Tertiary,5814,53,Married,1,0,,,yes,No,Decreased,,,No,,,No,,yes,No,,,,,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Women,Secondary,1583,64,Widowed,3,0,Retired/Pension,,No,,,No,,No,No,,yes,,yes,,yes,yes,No,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,5864,49,Married,4,0,,yes,No,yes,,No,,yes,No,,yes,,yes,yes,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Men,Tertiary,2754,36,Single,2,0,Employer,No,No,No,Decreased,No,,yes,No,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,2860,32,Married,5,1,,,No,yes,,No,No,,No,No,yes,yes,No,yes,No,No,No,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,,,No,No,No,No,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,6253,50,Married,2,1,Did not work (not in the labor force),,No,,,No,yes,yes,No,No,yes,yes,yes,yes,,,,,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,4446,62,Married,4,1,,yes,No,,,yes,,,yes,,yes,No,No,,yes,No,yes,No,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,2665,71,Widowed,1,0,Retired/Pension,,No,,,No,,No,No,,yes,,yes,,,,,,,Radio/Television/Newspaper,yes,No,No,,yes,,,No,No,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,6117,52,Married,5,1,Employer,,No,yes,,yes,yes,yes,No,No,yes,yes,yes,yes,yes,yes,yes,yes,,Radio/Television/Newspaper,No,yes,yes,,yes,,No,No,No,No,No,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,424,47,Married,3,1,Employer,yes,No,yes,,No,yes,yes,No,yes,yes,yes,yes,yes,yes,No,yes,No,No,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,yes,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Primary,2585,68,Married,4,1,Retired/Pension,,No,,,No,yes,yes,No,No,yes,yes,yes,yes,yes,,yes,No,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,5691,23,Married,3,1,Did not work (not in the labor force),,No,,,No,No,yes,No,No,yes,yes,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Secondary Education or Less,1,1,1,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,3624,62,Married,4,1,Informal/no insurance employee,,No,No,No change,No,No,No,No,No,yes,yes,yes,yes,No,No,No,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,523,32,Married,5,1,Own Account Worker,,yes,No,Decreased,No,No,No,No,No,yes,yes,yes,No,No,,No,No,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Tertiary,1336,80,Married,1,0,Retired/Pension,,yes,,,yes,,No,No,,yes,,yes,No,yes,,yes,No,,Radio/Television/Newspaper,yes,No,yes,No,No,,,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Men,Tertiary,1759,35,Married,4,1,Formal employee,yes,No,No,No change,No,No,yes,No,No,yes,yes,yes,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,3539,45,Married,5,1,,,No,yes,,yes,No,yes,yes,No,yes,yes,yes,No,yes,,yes,yes,,Radio/Television/Newspaper,yes,yes,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,1243,48,Widowed,2,0,,,No,yes,,yes,,No,yes,,yes,,yes,,yes,yes,,No,,Radio/Television/Newspaper,No,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Secondary,3876,64,Widowed,2,0,Did not work (not in the labor force),,No,,,No,,yes,No,,yes,,yes,,,,,No,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,2763,25,Single,3,0,Formal employee,,No,No,No change,No,,No,No,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Men,Secondary,4392,71,Married,1,0,Employer,yes,No,No,Increased,No,,No,No,,yes,,yes,yes,,,,,,Radio/Television/Newspaper,yes,yes,yes,,No,,,No,No,No,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Men,Secondary,3002,66,Married,6,1,Retired/Pension,,yes,,,No,yes,yes,No,No,yes,yes,yes,yes,yes,No,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,5066,38,Married,5,1,Employer,No,No,yes,,yes,yes,yes,No,No,yes,yes,yes,No,No,No,No,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,1480,35,Married,3,1,Employer,yes,No,No,Decreased,,yes,yes,,yes,No,yes,yes,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,2196,19,Single,3,1,Other,,No,,,No,yes,yes,No,No,yes,yes,yes,No,,,,yes,,Radio/Television/Newspaper,yes,No,yes,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Georgia,Women,Tertiary,433,25,Single,1,0,Formal employee,,No,No,No change,yes,,No,yes,,yes,,yes,,,,,,,Internet and social media ,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Georgia,Women,Tertiary,1919,40,Married,3,1,,,No,No,No change,yes,yes,yes,No,No,yes,yes,yes,yes,,,,,,Radio/Television/Newspaper,yes,yes,yes,yes,No,,yes,No,No,Yes,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Secondary,6449,61,Married,6,1,Retired/Pension,,No,,,yes,yes,No,No,No,yes,yes,yes,yes,yes,No,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Tertiary,483,71,Married,7,1,Employer,No,No,No,Decreased,,No,No,,No,No,yes,yes,,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,yes,yes,No,,,No,No,No,No,yes,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,>=60,>60,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Tertiary,5235,35,Married,7,1,Formal employee,yes,No,No,No change,No,yes,yes,No,yes,yes,yes,yes,yes,,,,yes,No,Internet and social media ,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Georgia,Men,Secondary,794,32,Married,9,1,,,No,yes,,yes,yes,No,yes,yes,yes,yes,yes,,,,,,,Radio/Television/Newspaper,No,yes,yes,yes,No,,yes,No,No,Yes,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Georgia,Women,Tertiary,3718,36,Married,1,0,Not employed,,yes,,,yes,,yes,No,,yes,,yes,yes,,,,,,Internet and social media ,yes,yes,yes,,No,,,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Georgia,Women,Secondary,3613,65,Widowed,4,1,Retired/Pension,,No,,,yes,yes,No,No,No,yes,yes,yes,,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,yes,yes,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,>=60,>60,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Georgia,Women,Secondary,1900,71,Widowed,1,0,,,No,yes,,yes,,,No,,yes,,No,,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,,,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
