,ISO,year,country,T,M,F,ratio,break,local_currency_code,currency,female_share,male_share,balanced_avg,balanced_ratio
7403,SWE,2012,Sweden,2057.762,2348.14,1768.334,0.7530786068973742,False,EUR,PPP,0.500819239538742,0.49918076046125803,2058.237,0.859149845231623
7404,SWE,2012,Sweden,4492.724,5126.71,3860.814,0.7530782899754423,False,EUR,USD,0.5008199725727862,0.4991800274272138,4493.762,0.8591496389884467
7405,SWE,2013,Sweden,3719.624,4227.907,3217.014,0.760899896804731,False,EUR,Local,0.5028059349505837,0.4971940650494163,3722.4605,0.8642170951175976
7406,SWE,2013,Sweden,2015.464,2290.876,1743.127,0.7608997606155897,False,EUR,PPP,0.5028069425959703,0.49719305740402975,2017.0015,0.8642170072754035
7407,SWE,2013,Sweden,4940.099,5615.159,4272.574,0.7608999139650364,False,EUR,USD,0.5028061538003177,0.4971938461996823,4943.8665,0.8642171061860184
7408,SWE,2014,Sweden,3729.411,4225.329,3233.555,0.765278869408749,False,EUR,Local,0.5000312571210777,0.49996874287892235,3729.442,0.8670345322436975
7409,SWE,2014,Sweden,2111.212,2391.95,1830.509,0.7652789564999269,False,EUR,PPP,0.5000311697934421,0.4999688302065579,2111.2295,0.8670345881392809
7410,SWE,2014,Sweden,4954.526,5613.353,4295.781,0.765278969628313,False,EUR,USD,0.5000311178440344,0.4999688821559656,4954.567,0.8670345965651489
7411,SWE,2015,Sweden,3663.803,4160.947,3165.767,0.7608284844772115,False,EUR,Local,0.49955183986816465,0.5004481601318354,3663.357,0.8641710321980631
7412,SWE,2015,Sweden,2994.553,3400.886,2587.491,0.7608285017492501,False,EUR,PPP,0.4995518782387402,0.5004481217612597,2994.1885,0.8641710433394557
7413,SWE,2015,Sweden,4065.037,4616.624,3512.46,0.7608286921352053,False,EUR,USD,0.49955169703051366,0.5004483029694864,4064.542,0.8641711661486091
7414,SWE,2016,Sweden,3807.776,4256.354,3323.845,0.7809136646059044,False,EUR,Local,0.48104415078031443,0.5189558492196855,3790.0995000000003,0.8769809341417025
7415,SWE,2016,Sweden,3158.837,3530.966,2757.38,0.7809137782691763,False,EUR,PPP,0.48104412437660454,0.5189558756233954,3144.173,0.8769810058161559
7416,SWE,2016,Sweden,4214.84,4711.371,3679.175,0.7809138783593991,False,EUR,USD,0.48104332898015495,0.518956671019845,4195.273,0.8769810689316285
7417,SWE,2017,Sweden,3875.71,4251.979,3460.839,0.813936051894894,False,EUR,Local,0.4756035594205831,0.5243964405794169,3856.409,0.8974252990281891
7418,SWE,2017,Sweden,3092.551,3392.788,2761.513,0.81393620821578,False,EUR,PPP,0.4756041344897232,0.5243958655102767,3077.1504999999997,0.8974253940455627
7419,SWE,2017,Sweden,4378.316,4803.38,3909.644,0.8139360200525463,False,EUR,USD,0.4756035339294827,0.5243964660705174,4356.512,0.8974252796732799
7420,SWE,2018,Sweden,3943.622,4323.932,3507.463,0.8111744125485786,False,EUR,Local,0.46579845652437524,0.5342015434756248,3915.6975,0.895744117108127
7421,SWE,2018,Sweden,3065.089,3360.675,2726.094,0.8111745408288513,False,EUR,PPP,0.4657971165225561,0.5342028834774439,3043.3845,0.8957441953193886
7422,SWE,2018,Sweden,4657.238,5106.366,4142.154,0.8111745221552863,False,EUR,USD,0.46579797803802475,0.5342020219619752,4624.26,0.8957441839342944
7423,SWE,2019,Sweden,3762.35,4035.567,3446.923,0.8541359863434307,False,EUR,Local,0.46414641107358606,0.535853588926414,3741.245,0.9213304661950767
7424,SWE,2019,Sweden,3424.357,3673.029,3137.267,0.8541361911381586,False,EUR,PPP,0.4641463933612312,0.5358536066387688,3405.148,0.9213305853372599
7425,SWE,2019,Sweden,4211.855,4517.714,3858.743,0.8541361848049699,False,EUR,USD,0.46414637366439554,0.5358536263356044,4188.2285,0.9213305816528395
7426,SWE,2020,Sweden,3766.951,4123.983,3366.798,0.8163947329559796,False,EUR,Local,0.47152545282856895,0.528474547171431,3745.3905,0.8989177496979286
7427,SWE,2020,Sweden,3306.633,3620.036,2955.378,0.8163946435891798,False,EUR,PPP,0.4715252054440032,0.5284747945559968,3287.7070000000003,0.8989176955245707
7428,SWE,2020,Sweden,4302.597,4710.397,3845.543,0.816394669069295,False,EUR,USD,0.4715246735287115,0.5284753264712885,4277.97,0.8989177109703901
7429,SWE,2021,Sweden,3969.069,4338.179,3574.586,0.8239830583293127,False,EUR,Local,0.48338578274028177,0.5166142172597182,3956.3824999999997,0.9034985874090788
7430,SWE,2021,Sweden,3181.537,3477.409,2865.326,0.8239830287435271,False,EUR,PPP,0.4833854232187469,0.5166145767812531,3171.3675000000003,0.9034985696233564
7431,SWE,2021,Sweden,4694.378,5130.939,4227.807,0.8239830954918778,False,EUR,USD,0.48338559590403213,0.5166144040959679,4679.373,0.9034986097496396
7432,SWE,2022,Sweden,4249.867,4615.04,3854.146,0.8351273228401055,False,EUR,Local,0.4799262446543144,0.5200737553456856,4234.593,0.9101573634113126
7433,SWE,2022,Sweden,4641.839,5040.692,4209.619,0.835127200789098,False,EUR,PPP,0.4799253495180326,0.5200746504819673,4625.1555,0.9101572909278401
7434,SWE,2022,Sweden,4475.317,4859.862,4058.603,0.8351272114311065,False,EUR,USD,0.47992596651020464,0.5200740334897953,4459.2325,0.9101572972479008
7435,SWE,2023,Sweden,4197.516,4515.127,3854.717,0.8537339038303905,False,EUR,Local,0.4809300283157442,0.5190699716842557,4184.9220000000005,0.92109649833378
7436,SWE,2023,Sweden,4565.334,4910.777,4192.497,0.8537339406778195,False,EUR,PPP,0.4809308347719557,0.5190691652280444,4551.637000000001,0.921096519779587
7437,SWE,2023,Sweden,4538.642,4882.065,4167.985,0.8537340244343327,False,EUR,USD,0.48093070804391636,0.5190692919560836,4525.025,0.9210965685272458
7438,SWZ,1972,Eswatini,,208.0,63.0,0.30288461538461536,False,SZL,Local,,,135.5,0.46494464944649444
7439,SWZ,1973,Eswatini,,204.0,84.0,0.4117647058823529,False,SZL,Local,,,144.0,0.5833333333333334
7440,SWZ,1974,Eswatini,,187.0,148.0,0.7914438502673797,False,SZL,Local,,,167.5,0.8835820895522388
7441,SWZ,1975,Eswatini,,283.0,94.0,0.3321554770318021,False,SZL,Local,,,188.5,0.4986737400530504
7442,SWZ,1976,Eswatini,,315.0,141.0,0.44761904761904764,True,SZL,Local,,,228.0,0.618421052631579
7443,SWZ,1977,Eswatini,,284.0,154.0,0.5422535211267606,False,SZL,Local,,,219.0,0.7031963470319634
7444,SWZ,1978,Eswatini,,404.0,146.0,0.3613861386138614,False,SZL,Local,,,275.0,0.5309090909090909
7445,SWZ,1979,Eswatini,,477.0,227.0,0.4758909853249476,False,SZL,Local,,,352.0,0.6448863636363636
7446,SWZ,1980,Eswatini,,358.0,159.0,0.4441340782122905,False,SZL,Local,,,258.5,0.6150870406189555
7447,SWZ,1981,Eswatini,,515.0,211.0,0.4097087378640777,False,SZL,Local,,,363.0,0.581267217630854
7448,SWZ,1982,Eswatini,,568.0,211.0,0.3714788732394366,False,SZL,Local,,,389.5,0.5417201540436457
7449,SWZ,1983,Eswatini,,535.0,344.0,0.6429906542056075,False,SZL,Local,,,439.5,0.782707622298066
7450,SWZ,1984,Eswatini,,638.0,414.0,0.6489028213166145,False,SZL,Local,,,526.0,0.7870722433460076
7451,SWZ,1985,Eswatini,,730.0,488.0,0.6684931506849315,False,SZL,Local,,,609.0,0.8013136288998358
7452,SWZ,1986,Eswatini,,775.0,630.0,0.8129032258064516,False,SZL,Local,,,702.5,0.896797153024911
7453,SWZ,1987,Eswatini,,1084.0,,,False,SZL,Local,,,,
7454,SWZ,1988,Eswatini,,994.0,,,False,SZL,Local,,,,
7455,SWZ,1989,Eswatini,,745.0,930.0,1.2483221476510067,False,SZL,Local,,,837.5,1.1104477611940298
7456,SWZ,1990,Eswatini,,986.0,1025.0,1.039553752535497,False,SZL,Local,,,1005.5,1.0193933366484336
7457,SWZ,1990,Eswatini,,722.377,750.95,1.0395541386284448,False,SZL,PPP,,,736.6635,1.019393522279847
7458,SWZ,1990,Eswatini,,381.089,396.163,1.0395550645649705,False,SZL,USD,,,388.626,1.0193939674648635
7459,SWZ,1991,Eswatini,,968.0,1007.0,1.040289256198347,False,SZL,Local,,,987.5,1.019746835443038
7460,SWZ,1991,Eswatini,,678.596,705.936,1.0402890674274532,False,SZL,PPP,,,692.2660000000001,1.0197467447484059
7461,SWZ,1991,Eswatini,,350.558,364.681,1.0402871992651714,False,SZL,USD,,,357.6195,1.019745847192337
7462,SWZ,1992,Eswatini,,1276.0,1118.0,0.8761755485893417,False,SZL,Local,,,1197.0,0.934001670843776
7463,SWZ,1992,Eswatini,,856.843,750.745,0.8761756821261305,False,SZL,PPP,,,803.794,0.9340017467161984
7464,SWZ,1992,Eswatini,,447.403,392.004,0.8761765120037193,False,SZL,USD,,,419.7035,0.9340022182326333
7465,SWZ,1993,Eswatini,,1205.0,1291.0,1.071369294605809,False,SZL,Local,,,1248.0,1.0344551282051282
7466,SWZ,1993,Eswatini,,743.639,796.712,1.0713693068814303,False,SZL,PPP,,,770.1755,1.0344551339272672
7467,SWZ,1993,Eswatini,,368.756,395.074,1.071369686188157,False,SZL,USD,,,381.91499999999996,1.0344553107366823
7468,SWZ,1994,Eswatini,,1579.0,1517.0,0.9607346421785941,False,SZL,Local,,,1548.0,0.9799741602067183
7469,SWZ,1994,Eswatini,,878.842,844.334,0.9607346940633242,False,SZL,PPP,,,861.588,0.9799741871985218
7470,SWZ,1994,Eswatini,,444.689,427.228,0.9607343559206546,False,SZL,USD,,,435.9585,0.9799740112877716
7471,SWZ,1995,Eswatini,,1597.0,1630.0,1.0206637445209767,False,SZL,Local,,,1613.5,1.0102262162999691
7472,SWZ,1995,Eswatini,,813.793,830.609,1.0206637314403049,False,SZL,PPP,,,822.201,1.0102262098927148
7473,SWZ,1995,Eswatini,,440.298,449.397,1.0206655492416499,False,SZL,USD,,,444.84749999999997,1.010227100298417
7474,SWZ,1996,Eswatini,,1727.0,1441.0,0.8343949044585988,False,SZL,Local,,,1584.0,0.9097222222222222
7475,SWZ,1996,Eswatini,,851.146,710.192,0.8343950391589693,False,SZL,PPP,,,780.669,0.9097223022817609
7476,SWZ,1996,Eswatini,,401.689,335.167,0.8343942701941053,False,SZL,USD,,,368.428,0.9097218452452038
7477,SWZ,1997,Eswatini,,2289.0,2120.0,0.926168632590651,False,SZL,Local,,,2204.5,0.9616693127693354
7478,SWZ,1997,Eswatini,,1077.708,998.139,0.9261683127526193,False,SZL,PPP,,,1037.9235,0.9616691403557198
7479,SWZ,1997,Eswatini,,496.749,460.073,0.926167943971704,False,SZL,USD,,,478.411,0.9616689415586179
7480,SWZ,1998,Eswatini,,2306.0,,,False,SZL,Local,,,,
7481,SWZ,1998,Eswatini,,1019.855,,,False,SZL,PPP,,,,
7482,SWZ,1998,Eswatini,,417.128,,,False,SZL,USD,,,,
7483,SWZ,1999,Eswatini,,2275.0,,,False,SZL,Local,,,,
7484,SWZ,1999,Eswatini,,969.15,,,False,SZL,PPP,,,,
7485,SWZ,1999,Eswatini,,372.372,,,False,SZL,USD,,,,
7486,SWZ,2000,Eswatini,,2391.0,2042.0,0.8540359682141363,False,SZL,Local,,,2216.5,0.9212722761109858
7487,SWZ,2000,Eswatini,,938.397,801.424,0.8540351258582455,False,SZL,PPP,,,869.9105,0.9212717860055719
7488,SWZ,2000,Eswatini,,344.533,294.244,0.854037203983363,False,SZL,USD,,,319.3885,0.9212729951141009
7489,SWZ,2016,Eswatini,4573.403,4795.073,4288.234,0.8943000450670928,False,SZL,Local,0.43735781974157495,0.562642180258425,4541.6535,0.9442010492434089
7490,SWZ,2016,Eswatini,793.73,832.202,744.238,0.8942997012744502,False,SZL,PPP,0.4373607384839253,0.5626392615160747,788.22,0.9442008576285809
7491,SWZ,2016,Eswatini,310.913,325.982,291.526,0.8943009123203122,False,SZL,USD,0.4373403761318786,0.5626596238681214,308.754,0.9442015326117232
7492,SWZ,2021,Eswatini,5586.983,5823.277,5317.799,0.9131969851339719,False,SZL,Local,0.46746643770846574,0.5325335622915343,5570.5380000000005,0.9546293374176784
7493,SWZ,2021,Eswatini,902.724,940.903,859.23,0.9131972158660351,False,SZL,PPP,0.4674617070512896,0.5325382929487104,900.0665,0.9546294634896422
7494,SWZ,2021,Eswatini,377.922,393.906,359.713,0.9131950262245307,False,SZL,USD,0.46746410083935275,0.5325358991606473,376.8095,0.9546282670686381
7495,SYC,1990,Seychelles,2241.0,,,,False,SCR,Local,,,,
7496,SYC,1990,Seychelles,430.51,,,,False,SCR,PPP,,,,
7497,SYC,1990,Seychelles,419.907,,,,False,SCR,USD,,,,
7498,SYC,1991,Seychelles,2307.0,,,,False,SCR,Local,,,,
7499,SYC,1991,Seychelles,452.959,,,,False,SCR,PPP,,,,
7500,SYC,1991,Seychelles,436.163,,,,False,SCR,USD,,,,
7501,SYC,1992,Seychelles,2637.0,,,,False,SCR,Local,,,,
7502,SYC,1992,Seychelles,516.659,,,,False,SCR,PPP,,,,
7503,SYC,1992,Seychelles,514.84,,,,False,SCR,USD,,,,
7504,SYC,1993,Seychelles,2725.0,,,,False,SCR,Local,,,,
7505,SYC,1993,Seychelles,542.158,,,,False,SCR,PPP,,,,
7506,SYC,1993,Seychelles,525.906,,,,False,SCR,USD,,,,
7507,SYC,1994,Seychelles,2757.0,,,,False,SCR,Local,,,,
7508,SYC,1994,Seychelles,553.218,,,,False,SCR,PPP,,,,
7509,SYC,1994,Seychelles,545.308,,,,False,SCR,USD,,,,
7510,SYC,1995,Seychelles,2920.0,,,,False,SCR,Local,,,,
7511,SYC,1995,Seychelles,603.836,,,,False,SCR,PPP,,,,
7512,SYC,1995,Seychelles,613.191,,,,False,SCR,USD,,,,
7513,SYC,1996,Seychelles,2948.0,,,,False,SCR,Local,,,,
7514,SYC,1996,Seychelles,634.476,,,,False,SCR,PPP,,,,
7515,SYC,1996,Seychelles,593.161,,,,False,SCR,USD,,,,
7516,SYC,1997,Seychelles,2985.0,,,,False,SCR,Local,,,,
7517,SYC,1997,Seychelles,653.419,,,,False,SCR,PPP,,,,
7518,SYC,1997,Seychelles,593.871,,,,False,SCR,USD,,,,
7519,SYC,1998,Seychelles,3177.0,,,,False,SCR,Local,,,,
7520,SYC,1998,Seychelles,688.481,,,,False,SCR,PPP,,,,
7521,SYC,1998,Seychelles,603.741,,,,False,SCR,USD,,,,
7522,SYC,1999,Seychelles,3274.0,,,,False,SCR,Local,,,,
7523,SYC,1999,Seychelles,681.753,,,,False,SCR,PPP,,,,
7524,SYC,1999,Seychelles,612.812,,,,False,SCR,USD,,,,
7525,SYC,2000,Seychelles,3343.0,,,,False,SCR,Local,,,,
7526,SYC,2000,Seychelles,677.178,,,,False,SCR,PPP,,,,
7527,SYC,2000,Seychelles,585.073,,,,False,SCR,USD,,,,
7528,SYC,2001,Seychelles,3417.0,,,,False,SCR,Local,,,,
7529,SYC,2001,Seychelles,671.635,,,,False,SCR,PPP,,,,
7530,SYC,2001,Seychelles,583.35,,,,False,SCR,USD,,,,
7531,SYC,2002,Seychelles,3465.0,,,,False,SCR,Local,,,,
7532,SYC,2002,Seychelles,690.663,,,,False,SCR,PPP,,,,
7533,SYC,2002,Seychelles,632.295,,,,False,SCR,USD,,,,
7534,SYC,2003,Seychelles,3603.0,,,,False,SCR,Local,,,,
7535,SYC,2003,Seychelles,710.992,,,,False,SCR,PPP,,,,
7536,SYC,2003,Seychelles,667.134,,,,False,SCR,USD,,,,
7537,SYC,2004,Seychelles,3708.0,,,,False,SCR,Local,,,,
7538,SYC,2004,Seychelles,723.398,,,,False,SCR,PPP,,,,
7539,SYC,2004,Seychelles,674.182,,,,False,SCR,USD,,,,
7540,SYC,2005,Seychelles,3750.0,,,,False,SCR,Local,,,,
7541,SYC,2005,Seychelles,749.613,,,,False,SCR,PPP,,,,
7542,SYC,2005,Seychelles,681.818,,,,False,SCR,USD,,,,
7543,SYC,2006,Seychelles,3938.0,,,,False,SCR,Local,,,,
7544,SYC,2006,Seychelles,815.47,,,,False,SCR,PPP,,,,
7545,SYC,2006,Seychelles,713.446,,,,False,SCR,USD,,,,
7546,SYC,2007,Seychelles,4015.0,,,,False,SCR,Local,,,,
7547,SYC,2007,Seychelles,811.933,,,,False,SCR,PPP,,,,
7548,SYC,2007,Seychelles,599.159,,,,False,SCR,USD,,,,
7549,SYC,2008,Seychelles,4645.0,,,,False,SCR,Local,,,,
7550,SYC,2008,Seychelles,712.152,,,,False,SCR,PPP,,,,
7551,SYC,2008,Seychelles,491.158,,,,False,SCR,USD,,,,
7552,SYC,2009,Seychelles,5958.0,,,,False,SCR,Local,,,,
7553,SYC,2009,Seychelles,690.836,,,,False,SCR,PPP,,,,
7554,SYC,2009,Seychelles,437.768,,,,False,SCR,USD,,,,
7555,SYC,2010,Seychelles,6987.0,,,,True,SCR,Local,,,,
7556,SYC,2010,Seychelles,843.725,,,,True,SCR,PPP,,,,
7557,SYC,2010,Seychelles,578.981,,,,True,SCR,USD,,,,
7558,SYC,2011,Seychelles,7928.0,,,,False,SCR,Local,,,,
7559,SYC,2011,Seychelles,962.935,,,,False,SCR,PPP,,,,
7560,SYC,2011,Seychelles,640.334,,,,False,SCR,USD,,,,
7561,SYC,2012,Seychelles,8722.0,,,,False,SCR,Local,,,,
7562,SYC,2012,Seychelles,1032.856,,,,False,SCR,PPP,,,,
7563,SYC,2012,Seychelles,636.455,,,,False,SCR,USD,,,,
7564,SYC,2018,Seychelles,14181.0,,,,False,SCR,Local,,,,
7565,SYC,2018,Seychelles,1565.358,,,,False,SCR,PPP,,,,
7566,SYC,2018,Seychelles,1019.401,,,,False,SCR,USD,,,,
7567,SYC,2019,Seychelles,14732.615,,,,False,SCR,Local,,,,
7568,SYC,2019,Seychelles,1636.501,,,,False,SCR,PPP,,,,
7569,SYC,2019,Seychelles,1049.836,,,,False,SCR,USD,,,,
7570,SYC,2022,Seychelles,14972.0,,,,False,SCR,Local,,,,
7571,SYC,2022,Seychelles,1602.598,,,,False,SCR,PPP,,,,
7572,SYC,2022,Seychelles,1048.989,,,,False,SCR,USD,,,,
7573,SYR,2005,Syrian Arab Republic,7727.0,7768.0,7503.0,0.965885684860968,False,SYP,Local,0.15471698113207547,0.8452830188679246,7635.5,0.9826468469648353
7574,SYR,2006,Syrian Arab Republic,8693.0,8666.0,8832.0,1.0191553196399723,False,SYP,Local,0.16265060240963855,0.8373493975903614,8749.0,1.009486798491256
7575,SYR,2007,Syrian Arab Republic,9017.0,8961.0,9306.0,1.0385001673920322,False,SYP,Local,0.16231884057971013,0.8376811594202899,9133.5,1.0188865166694039
7576,SYR,2008,Syrian Arab Republic,10622.0,10552.0,10977.0,1.0402767247915088,False,SYP,Local,0.16470588235294117,0.8352941176470589,10764.5,1.0197408147150355
7577,SYR,2009,Syrian Arab Republic,11096.0,10967.0,11779.0,1.074040302726361,False,SYP,Local,0.15886699507389163,0.8411330049261083,11373.0,1.035698584366482
7578,SYR,2010,Syrian Arab Republic,11344.0,11227.0,11981.0,1.0671595261423354,False,SYP,Local,0.15517241379310345,0.8448275862068966,11604.0,1.0324887969665633
7579,TCD,2018,Chad,121734.157,125376.298,100983.92,0.805446656273102,False,XAF,Local,0.14931471626095616,0.8506852837390438,113180.109,0.89224087953476
7580,TCD,2018,Chad,529.902,545.756,439.578,0.8054478558183511,False,XAF,PPP,0.14931530072142937,0.8506846992785706,492.667,0.8922416155334131
7581,TCD,2018,Chad,219.165,225.722,181.807,0.8054465227137806,False,XAF,USD,0.14931116930433821,0.8506888306956618,203.7645,0.8922407975874109
7582,TGO,2011,Togo,113912.543,128009.278,85255.272,0.66600853728743,True,XOF,Local,0.32971729011779616,0.6702827098822038,106632.275,0.7995259596590245
7583,TGO,2011,Togo,481.483,541.067,360.355,0.6660080914193621,True,XOF,PPP,0.3297180043383948,0.6702819956616052,450.711,0.7995256383802481
7584,TGO,2011,Togo,241.725,271.639,180.914,0.6660089309708841,True,XOF,USD,0.32972168641499044,0.6702783135850096,226.2765,0.7995262433350347
7585,TGO,2015,Togo,152478.292,176256.79,110524.82,0.6270670196592143,False,XOF,Local,0.3617493587975535,0.6382506412024465,143390.805,0.7707943337091944
7586,TGO,2015,Togo,626.417,724.104,454.062,0.6270673825859269,False,XOF,PPP,0.36174743188096664,0.6382525681190334,589.0830000000001,0.7707946078905689
7587,TGO,2015,Togo,257.908,298.128,186.946,0.6270662265872378,False,XOF,USD,0.3617492040078428,0.6382507959921573,242.53699999999998,0.7707937345642109
7588,TGO,2017,Togo,89279.318,92284.011,80587.71,0.8732575570431156,True,XOF,Local,0.25689258510019547,0.7431074148998045,86435.86050000001,0.9323411548612974
7589,TGO,2017,Togo,369.732,382.175,333.737,0.8732570157650291,True,XOF,PPP,0.25688509021842326,0.7431149097815768,357.956,0.9323408463610053
7590,TGO,2017,Togo,153.756,158.93,138.787,0.8732586673378216,True,XOF,USD,0.2568634265005216,0.7431365734994784,148.8585,0.9323417876708419
7591,TGO,2019,Togo,76890.756,77705.975,74546.08,0.9593352377342926,False,XOF,Local,0.2579892686307649,0.7420107313692351,76126.0275,0.9792456331706
7592,TGO,2019,Togo,333.17,336.703,323.011,0.9593350816595042,False,XOF,PPP,0.2580338884019845,0.7419661115980155,329.85699999999997,0.9792455518603518
7593,TGO,2019,Togo,131.233,132.624,127.231,0.959336168415973,False,XOF,USD,0.2579269423326518,0.7420730576673482,129.9275,0.9792461180273613
7594,TGO,2022,Togo,85868.237,92903.217,65344.862,0.703364900700909,False,XOF,Local,0.25527575938404196,0.744724240615958,79124.0395,0.82585346265088
7595,TGO,2022,Togo,389.256,421.147,296.22,0.7033648583511222,False,XOF,PPP,0.2552770818157806,0.7447229181842194,358.6835,0.8258534334587457
7596,TGO,2022,Togo,137.662,148.941,104.76,0.7033657622817089,False,XOF,USD,0.2552907358366718,0.7447092641633282,126.85050000000001,0.8258540565468799
7597,THA,2000,Thailand,6860.362,7412.969,6202.262,0.8366771802229309,False,THB,Local,0.45643330715028474,0.5435666928497153,6807.6155,0.9110770136768153
7598,THA,2000,Thailand,552.42,596.918,499.428,0.8366777346302172,False,THB,PPP,0.45643655759565127,0.5435634424043487,548.173,0.9110773423718425
7599,THA,2000,Thailand,171.031,184.808,154.624,0.8366737370676595,False,THB,USD,0.4564338722501984,0.5435661277498016,169.716,0.911074972306677
7600,THA,2007,Thailand,9526.116,9980.784,8993.05,0.9010364316069759,False,THB,Local,0.4603142141507729,0.5396857858492271,9486.917,0.9479423083389472
7601,THA,2007,Thailand,771.403,808.221,728.236,0.9010357315635203,False,THB,PPP,0.46031130837031914,0.5396886916296808,768.2284999999999,0.9479419209258704
7602,THA,2007,Thailand,275.974,289.146,260.531,0.9010361547453535,False,THB,USD,0.4603180150270844,0.5396819849729155,274.8385,0.9479421551201888
7603,THA,2011,Thailand,10340.0,10599.0,10028.0,0.9461269931125578,False,THB,Local,0.45359019264448336,0.5464098073555166,10313.5,0.972317835846221
7604,THA,2011,Thailand,810.428,830.728,785.974,0.9461267707360292,False,THB,PPP,0.4535907404924699,0.54640925950753,808.351,0.9723177184168759
7605,THA,2011,Thailand,339.108,347.602,328.876,0.9461280429916974,False,THB,USD,0.45359393356829925,0.5464060664317008,338.239,0.9723183902506808
7606,THA,2012,Thailand,11184.0,11404.0,10917.0,0.9572956857243072,False,THB,Local,0.4517453798767967,0.5482546201232033,11160.5,0.978181981094037
7607,THA,2012,Thailand,915.764,933.778,893.902,0.9572960596630035,False,THB,PPP,0.45175042632159745,0.5482495736784025,913.84,0.9781821763109516
7608,THA,2012,Thailand,359.81,366.888,351.22,0.9572948692789082,False,THB,USD,0.4517487873372477,0.5482512126627523,359.054,0.978181554863614
7609,THA,2013,Thailand,13638.31,13940.771,13276.446,0.952346609810892,False,THB,Local,0.45529070861400794,0.5447092913859921,13608.6085,0.9755917366569844
7610,THA,2013,Thailand,1087.526,1111.644,1058.671,0.9523471543047954,False,THB,PPP,0.45528854322013024,0.5447114567798698,1085.1575,0.9755920223562018
7611,THA,2013,Thailand,443.869,453.713,432.092,0.9523465274303359,False,THB,USD,0.45529808982008124,0.5447019101799188,442.90250000000003,0.9755916934313984
7612,THA,2014,Thailand,14218.865,14393.256,14005.044,0.9730282015410551,False,THB,Local,0.44921589234747983,0.5507841076525202,14199.15,0.9863297450903752
7613,THA,2014,Thailand,1126.16,1139.972,1109.225,0.9730282849052432,False,THB,PPP,0.44921455751780226,0.5507854424821977,1124.5985,0.9863297879198664
7614,THA,2014,Thailand,437.775,443.144,431.192,0.9730290830971422,False,THB,USD,0.44921352074966775,0.5507864792503323,437.168,0.9863301980016835
7615,THA,2015,Thailand,11106.65,11178.145,11019.33,0.9857923653701038,False,THB,Local,0.45017787992318464,0.5498221200768154,11098.7375,0.9928453574111471
7616,THA,2015,Thailand,888.623,894.344,881.637,0.9857918205969961,False,THB,PPP,0.45022428582670615,0.5497757141732939,887.9905,0.9928450811129172
7617,THA,2015,Thailand,324.303,326.391,321.754,0.9857931131679488,False,THB,USD,0.45029113651067976,0.5497088634893202,324.0725,0.9928457366792925
7618,THA,2016,Thailand,14733.381,14725.118,14743.374,1.0012397863297258,False,THB,Local,0.4526183172655171,0.5473816827344828,14734.246,1.0006195091353844
7619,THA,2016,Thailand,1182.184,1181.521,1182.986,1.0012399271786114,False,THB,PPP,0.45255972696241986,0.5474402730375801,1182.2535,1.000619579472592
7620,THA,2016,Thailand,417.419,417.185,417.702,1.0012392583625969,False,THB,USD,0.4526112185686311,0.5473887814313689,417.4435,1.0006192454787295
7621,THA,2017,Thailand,14742.789,14667.2,14833.571,1.0113430647976436,False,THB,Local,0.4543399991585091,0.5456600008414909,14750.3855,1.0056395475223343
7622,THA,2017,Thailand,1174.792,1168.769,1182.026,1.0113427033057858,False,THB,PPP,0.4543260164441339,0.5456739835558662,1175.3975,1.0056393688092753
7623,THA,2017,Thailand,434.38,432.153,437.055,1.0113432048371758,False,THB,USD,0.4543043655650717,0.5456956344349283,434.60400000000004,1.0056396167545627
7624,THA,2018,Thailand,14922.795,14823.273,15042.474,1.01478762483832,False,THB,Local,0.45402165136108147,0.5459783486389185,14932.8735,1.0073395451987188
7625,THA,2018,Thailand,1204.276,1196.244,1213.934,1.0147879529594297,False,THB,PPP,0.454041831543252,0.545958168456748,1205.089,1.0073397068598253
7626,THA,2018,Thailand,461.86,458.78,465.564,1.0147870438990367,False,THB,USD,0.45400943396226695,0.5459905660377331,462.172,1.0073392589771772
7627,THA,2019,Thailand,15128.268,14962.558,15325.834,1.0242790036302616,False,THB,Local,0.4561545491582136,0.5438454508417865,15144.196,1.01199390182219
7628,THA,2019,Thailand,1236.204,1222.663,1252.348,1.0242789713927714,False,THB,PPP,0.4561563078996114,0.5438436921003886,1237.5055,1.011993886087779
7629,THA,2019,Thailand,487.26,481.923,493.624,1.0242798123351655,False,THB,USD,0.456114861977607,0.543885138022393,487.7735,1.0119942965331246
7630,THA,2020,Thailand,15342.49,15124.149,15602.957,1.0316585085217027,False,THB,Local,0.45600950694223974,0.5439904930577603,15363.553,1.015582593427445
7631,THA,2020,Thailand,1279.989,1261.773,1301.719,1.0316586263931786,False,THB,PPP,0.4560156210884709,0.5439843789115291,1281.746,1.0155826505407468
7632,THA,2020,Thailand,490.274,483.297,498.598,1.031659621309464,False,THB,USD,0.45598326906737996,0.54401673093262,490.9475,1.015583132616013
7633,THA,2021,Thailand,15534.329,15322.684,15783.98,1.0301054306151585,False,THB,Local,0.4588051923277035,0.5411948076722966,15553.331999999999,1.0148294911984135
7634,THA,2021,Thailand,1326.346,1308.276,1347.662,1.030105268307299,False,THB,PPP,0.45879246432742476,0.5412075356725752,1327.969,1.0148294124335733
