,country,year,wage,sex,ISO,currency,local_currency,break
2796,Botswana,2022,492.245,T,BWA,USD,Pula (BWP),False
2797,Botswana,2022,6393.523,M,BWA,Local,Pula (BWP),False
2798,Botswana,2022,1212.886,M,BWA,PPP,Pula (BWP),False
2799,Botswana,2022,516.907,M,BWA,USD,Pula (BWP),False
2800,Botswana,2022,5782.476,F,BWA,Local,Pula (BWP),False
2801,Botswana,2022,1096.967,F,BWA,PPP,Pula (BWP),False
2802,Botswana,2022,467.505,F,BWA,USD,Pula (BWP),False
2803,Botswana,2021,5511.695,T,BWA,Local,Pula (BWP),False
2804,Botswana,2021,1081.059,T,BWA,PPP,Pula (BWP),False
2805,Botswana,2021,497.12,T,BWA,USD,Pula (BWP),False
2806,Botswana,2021,5899.175,M,BWA,Local,Pula (BWP),False
2807,Botswana,2021,1157.059,M,BWA,PPP,Pula (BWP),False
2808,Botswana,2021,532.068,M,BWA,USD,Pula (BWP),False
2809,Botswana,2021,5175.16,F,BWA,Local,Pula (BWP),False
2810,Botswana,2021,1015.051,F,BWA,PPP,Pula (BWP),False
2811,Botswana,2021,466.766,F,BWA,USD,Pula (BWP),False
2812,Botswana,2020,5218.258,T,BWA,Local,Pula (BWP),False
2813,Botswana,2020,1032.946,T,BWA,PPP,Pula (BWP),False
2814,Botswana,2020,455.495,T,BWA,USD,Pula (BWP),False
2815,Botswana,2020,5838.148,M,BWA,Local,Pula (BWP),False
2816,Botswana,2020,1155.652,M,BWA,PPP,Pula (BWP),False
2817,Botswana,2020,509.604,M,BWA,USD,Pula (BWP),False
2818,Botswana,2020,4655.664,F,BWA,Local,Pula (BWP),False
2819,Botswana,2020,921.581,F,BWA,PPP,Pula (BWP),False
2820,Botswana,2020,406.387,F,BWA,USD,Pula (BWP),False
2821,Botswana,2019,5122.271,T,BWA,Local,Pula (BWP),True
2822,Botswana,2019,994.392,T,BWA,PPP,Pula (BWP),True
2823,Botswana,2019,476.23,T,BWA,USD,Pula (BWP),True
2824,Botswana,2019,6093.103,M,BWA,Local,Pula (BWP),True
2825,Botswana,2019,1182.86,M,BWA,PPP,Pula (BWP),True
2826,Botswana,2019,566.491,M,BWA,USD,Pula (BWP),True
2827,Botswana,2019,4235.024,F,BWA,Local,Pula (BWP),True
2828,Botswana,2019,822.149,F,BWA,PPP,Pula (BWP),True
2829,Botswana,2019,393.741,F,BWA,USD,Pula (BWP),True
2830,Botswana,2011,4731.0,T,BWA,Local,Pula (BWP),False
2831,Botswana,2011,1110.063,T,BWA,PPP,Pula (BWP),False
2832,Botswana,2011,691.845,T,BWA,USD,Pula (BWP),False
2833,Botswana,2011,4786.0,M,BWA,Local,Pula (BWP),False
2834,Botswana,2011,1122.968,M,BWA,PPP,Pula (BWP),False
2835,Botswana,2011,699.888,M,BWA,USD,Pula (BWP),False
2836,Botswana,2011,4655.0,F,BWA,Local,Pula (BWP),False
2837,Botswana,2011,1092.23,F,BWA,PPP,Pula (BWP),False
2838,Botswana,2011,680.731,F,BWA,USD,Pula (BWP),False
2839,Botswana,2010,4641.0,T,BWA,Local,Pula (BWP),False
2840,Botswana,2010,1144.925,T,BWA,PPP,Pula (BWP),False
2841,Botswana,2010,683.14,T,BWA,USD,Pula (BWP),False
2842,Botswana,2010,4778.0,M,BWA,Local,Pula (BWP),False
2843,Botswana,2010,1178.723,M,BWA,PPP,Pula (BWP),False
2844,Botswana,2010,703.306,M,BWA,USD,Pula (BWP),False
2845,Botswana,2010,4462.0,F,BWA,Local,Pula (BWP),False
2846,Botswana,2010,1100.766,F,BWA,PPP,Pula (BWP),False
2847,Botswana,2010,656.792,F,BWA,USD,Pula (BWP),False
2848,Botswana,2009,4443.0,T,BWA,Local,Pula (BWP),False
2849,Botswana,2009,1153.329,T,BWA,PPP,Pula (BWP),False
2850,Botswana,2009,620.952,T,BWA,USD,Pula (BWP),False
2851,Botswana,2009,5012.0,M,BWA,Local,Pula (BWP),False
2852,Botswana,2009,1301.032,M,BWA,PPP,Pula (BWP),False
2853,Botswana,2009,700.475,M,BWA,USD,Pula (BWP),False
2854,Botswana,2009,3769.0,F,BWA,Local,Pula (BWP),False
2855,Botswana,2009,978.37,F,BWA,PPP,Pula (BWP),False
2856,Botswana,2009,526.754,F,BWA,USD,Pula (BWP),False
2857,Botswana,2008,3586.0,T,BWA,Local,Pula (BWP),False
2858,Botswana,2008,1009.178,T,BWA,PPP,Pula (BWP),False
2859,Botswana,2008,525.278,T,BWA,USD,Pula (BWP),False
2860,Botswana,2007,3335.0,T,BWA,Local,Pula (BWP),False
2861,Botswana,2007,1018.649,T,BWA,PPP,Pula (BWP),False
2862,Botswana,2007,543.212,T,BWA,USD,Pula (BWP),False
2863,Botswana,2006,3055.0,T,BWA,Local,Pula (BWP),False
2864,Botswana,2006,971.487,T,BWA,PPP,Pula (BWP),False
2865,Botswana,2006,523.987,T,BWA,USD,Pula (BWP),False
2866,Botswana,2005,2141.0,T,BWA,Local,Pula (BWP),False
2867,Botswana,2005,735.772,T,BWA,PPP,Pula (BWP),False
2868,Botswana,2005,418.43,T,BWA,USD,Pula (BWP),False
2869,Botswana,2005,2348.0,M,BWA,Local,Pula (BWP),False
2870,Botswana,2005,806.909,M,BWA,PPP,Pula (BWP),False
2871,Botswana,2005,458.885,M,BWA,USD,Pula (BWP),False
2872,Botswana,2005,1800.0,F,BWA,Local,Pula (BWP),False
2873,Botswana,2005,618.585,F,BWA,PPP,Pula (BWP),False
2874,Botswana,2005,351.786,F,BWA,USD,Pula (BWP),False
2875,Botswana,2004,2251.0,T,BWA,Local,Pula (BWP),False
2876,Botswana,2004,812.611,T,BWA,PPP,Pula (BWP),False
2877,Botswana,2004,479.565,T,BWA,USD,Pula (BWP),False
2878,Botswana,2003,2118.5,T,BWA,Local,Pula (BWP),False
2879,Botswana,2003,796.572,T,BWA,PPP,Pula (BWP),False
2880,Botswana,2003,428.009,T,BWA,USD,Pula (BWP),False
2881,Botswana,2002,1974.5,T,BWA,Local,Pula (BWP),False
2882,Botswana,2002,792.661,T,BWA,PPP,Pula (BWP),False
2883,Botswana,2002,312.036,T,BWA,USD,Pula (BWP),False
2884,Botswana,2001,1775.5,T,BWA,Local,Pula (BWP),False
2885,Botswana,2001,758.006,T,BWA,PPP,Pula (BWP),False
2886,Botswana,2001,303.95,T,BWA,USD,Pula (BWP),False
2887,Botswana,2000,1652.5,T,BWA,Local,Pula (BWP),False
2888,Botswana,2000,731.105,T,BWA,PPP,Pula (BWP),False
2889,Botswana,2000,323.877,T,BWA,USD,Pula (BWP),False
2890,Botswana,1998,1386.5,T,BWA,Local,Pula (BWP),False
2891,Botswana,1998,679.493,T,BWA,PPP,Pula (BWP),False
2892,Botswana,1998,328.097,T,BWA,USD,Pula (BWP),False
2893,Botswana,1997,1019.0,T,BWA,Local,Pula (BWP),False
2894,Botswana,1997,524.514,T,BWA,PPP,Pula (BWP),False
2895,Botswana,1997,279.12,T,BWA,USD,Pula (BWP),False
2896,Botswana,1996,923.0,T,BWA,Local,Pula (BWP),False
2897,Botswana,1996,504.729,T,BWA,PPP,Pula (BWP),False
2898,Botswana,1996,277.661,T,BWA,USD,Pula (BWP),False
2899,Botswana,1995,870.0,T,BWA,Local,Pula (BWP),False
2900,Botswana,1995,508.801,T,BWA,PPP,Pula (BWP),False
2901,Botswana,1995,313.829,T,BWA,USD,Pula (BWP),False
2902,Botswana,1994,813.5,T,BWA,Local,Pula (BWP),False
2903,Botswana,1994,511.425,T,BWA,PPP,Pula (BWP),False
2904,Botswana,1994,303.02,T,BWA,USD,Pula (BWP),False
2905,Botswana,1993,769.5,T,BWA,Local,Pula (BWP),False
2906,Botswana,1993,521.177,T,BWA,PPP,Pula (BWP),False
2907,Botswana,1993,317.572,T,BWA,USD,Pula (BWP),False
2908,Botswana,1992,633.5,T,BWA,Local,Pula (BWP),False
2909,Botswana,1992,476.49,T,BWA,PPP,Pula (BWP),False
2910,Botswana,1992,300.276,T,BWA,USD,Pula (BWP),False
2911,Botswana,1991,548.0,T,BWA,Local,Pula (BWP),False
2912,Botswana,1991,464.744,T,BWA,PPP,Pula (BWP),False
2913,Botswana,1991,271.078,T,BWA,USD,Pula (BWP),False
2914,Botswana,1990,479.0,T,BWA,Local,Pula (BWP),False
2915,Botswana,1990,435.573,T,BWA,PPP,Pula (BWP),False
2916,Botswana,1990,257.462,T,BWA,USD,Pula (BWP),False
2917,Botswana,1989,433.0,T,BWA,Local,Pula (BWP),False
2918,Botswana,1988,347.29,T,BWA,Local,Pula (BWP),False
2919,Botswana,1987,309.17,T,BWA,Local,Pula (BWP),False
2920,Botswana,1986,302.36,T,BWA,Local,Pula (BWP),False
2921,Botswana,1985,263.05,T,BWA,Local,Pula (BWP),False
2922,Botswana,1984,228.74,T,BWA,Local,Pula (BWP),False
2923,Botswana,1983,208.17,T,BWA,Local,Pula (BWP),False
2924,Botswana,1982,175.27,T,BWA,Local,Pula (BWP),False
2925,Botswana,1981,155.0,T,BWA,Local,Pula (BWP),False
2926,Botswana,1980,148.0,T,BWA,Local,Pula (BWP),False
2927,Botswana,1979,115.0,T,BWA,Local,Pula (BWP),False
2928,Canada,2024,5583.004,T,CAN,Local,Canadian Dollar (CAD),False
2929,Canada,2024,4574.48,T,CAN,PPP,Canadian Dollar (CAD),False
2930,Canada,2024,6232.784,M,CAN,Local,Canadian Dollar (CAD),False
2931,Canada,2024,5106.883,M,CAN,PPP,Canadian Dollar (CAD),False
2932,Canada,2024,4904.054,F,CAN,Local,Canadian Dollar (CAD),False
2933,Canada,2024,4018.176,F,CAN,PPP,Canadian Dollar (CAD),False
2934,Canada,2023,5339.067,T,CAN,Local,Canadian Dollar (CAD),False
2935,Canada,2023,4398.805,T,CAN,PPP,Canadian Dollar (CAD),False
2936,Canada,2023,3955.132,T,CAN,USD,Canadian Dollar (CAD),False
2937,Canada,2023,5976.397,M,CAN,Local,Canadian Dollar (CAD),False
2938,Canada,2023,4923.895,M,CAN,PPP,Canadian Dollar (CAD),False
2939,Canada,2023,4427.261,M,CAN,USD,Canadian Dollar (CAD),False
2940,Canada,2023,4679.086,F,CAN,Local,Canadian Dollar (CAD),False
2941,Canada,2023,3855.053,F,CAN,PPP,Canadian Dollar (CAD),False
2942,Canada,2023,3466.224,F,CAN,USD,Canadian Dollar (CAD),False
2943,Canada,2022,5090.344,T,CAN,Local,Canadian Dollar (CAD),False
2944,Canada,2022,4158.85,T,CAN,PPP,Canadian Dollar (CAD),False
2945,Canada,2022,3910.972,T,CAN,USD,Canadian Dollar (CAD),False
2946,Canada,2022,5720.979,M,CAN,Local,Canadian Dollar (CAD),False
2947,Canada,2022,4674.083,M,CAN,PPP,Canadian Dollar (CAD),False
2948,Canada,2022,4395.496,M,CAN,USD,Canadian Dollar (CAD),False
2949,Canada,2022,4439.759,F,CAN,Local,Canadian Dollar (CAD),False
2950,Canada,2022,3627.317,F,CAN,PPP,Canadian Dollar (CAD),False
2951,Canada,2022,3411.12,F,CAN,USD,Canadian Dollar (CAD),False
2952,Canada,2021,4863.344,T,CAN,Local,Canadian Dollar (CAD),False
2953,Canada,2021,3909.874,T,CAN,PPP,Canadian Dollar (CAD),False
2954,Canada,2021,3878.645,T,CAN,USD,Canadian Dollar (CAD),False
2955,Canada,2021,5437.427,M,CAN,Local,Canadian Dollar (CAD),False
2956,Canada,2021,4371.407,M,CAN,PPP,Canadian Dollar (CAD),False
2957,Canada,2021,4336.492,M,CAN,USD,Canadian Dollar (CAD),False
2958,Canada,2021,4267.454,F,CAN,Local,Canadian Dollar (CAD),False
2959,Canada,2021,3430.81,F,CAN,PPP,Canadian Dollar (CAD),False
2960,Canada,2021,3403.408,F,CAN,USD,Canadian Dollar (CAD),False
2961,Canada,2020,4767.736,T,CAN,Local,Canadian Dollar (CAD),False
2962,Canada,2020,3706.211,T,CAN,PPP,Canadian Dollar (CAD),False
2963,Canada,2020,3554.954,T,CAN,USD,Canadian Dollar (CAD),False
2964,Canada,2020,5332.605,M,CAN,Local,Canadian Dollar (CAD),False
2965,Canada,2020,4145.313,M,CAN,PPP,Canadian Dollar (CAD),False
2966,Canada,2020,3976.136,M,CAN,USD,Canadian Dollar (CAD),False
2967,Canada,2020,4175.484,F,CAN,Local,Canadian Dollar (CAD),False
2968,Canada,2020,3245.822,F,CAN,PPP,Canadian Dollar (CAD),False
2969,Canada,2020,3113.355,F,CAN,USD,Canadian Dollar (CAD),False
2970,Canada,2019,4476.324,T,CAN,Local,Canadian Dollar (CAD),False
2971,Canada,2019,3416.48,T,CAN,PPP,Canadian Dollar (CAD),False
2972,Canada,2019,3373.791,T,CAN,USD,Canadian Dollar (CAD),False
2973,Canada,2019,5043.948,M,CAN,Local,Canadian Dollar (CAD),False
2974,Canada,2019,3849.71,M,CAN,PPP,Canadian Dollar (CAD),False
2975,Canada,2019,3801.608,M,CAN,USD,Canadian Dollar (CAD),False
2976,Canada,2019,3892.374,F,CAN,Local,Canadian Dollar (CAD),False
2977,Canada,2019,2970.79,F,CAN,PPP,Canadian Dollar (CAD),False
2978,Canada,2019,2933.67,F,CAN,USD,Canadian Dollar (CAD),False
2979,Canada,2018,4365.868,T,CAN,Local,Canadian Dollar (CAD),False
2980,Canada,2018,3392.038,T,CAN,PPP,Canadian Dollar (CAD),False
2981,Canada,2018,3369.199,T,CAN,USD,Canadian Dollar (CAD),False
2982,Canada,2018,4938.942,M,CAN,Local,Canadian Dollar (CAD),False
2983,Canada,2018,3837.284,M,CAN,PPP,Canadian Dollar (CAD),False
2984,Canada,2018,3811.447,M,CAN,USD,Canadian Dollar (CAD),False
2985,Canada,2018,3775.316,F,CAN,Local,Canadian Dollar (CAD),False
2986,Canada,2018,2933.212,F,CAN,PPP,Canadian Dollar (CAD),False
2987,Canada,2018,2913.462,F,CAN,USD,Canadian Dollar (CAD),False
2988,Canada,2017,4246.002,T,CAN,Local,Canadian Dollar (CAD),False
2989,Canada,2017,3270.039,T,CAN,PPP,Canadian Dollar (CAD),False
2990,Canada,2017,3271.35,T,CAN,USD,Canadian Dollar (CAD),False
2991,Canada,2017,4821.579,M,CAN,Local,Canadian Dollar (CAD),False
2992,Canada,2017,3713.317,M,CAN,PPP,Canadian Dollar (CAD),False
2993,Canada,2017,3714.805,M,CAN,USD,Canadian Dollar (CAD),False
2994,Canada,2017,3655.261,F,CAN,Local,Canadian Dollar (CAD),False
2995,Canada,2017,2815.083,F,CAN,PPP,Canadian Dollar (CAD),False
2996,Canada,2017,2816.211,F,CAN,USD,Canadian Dollar (CAD),False
2997,Canada,2016,4183.073,T,CAN,Local,Canadian Dollar (CAD),False
2998,Canada,2016,3215.921,T,CAN,PPP,Canadian Dollar (CAD),False
2999,Canada,2016,3155.571,T,CAN,USD,Canadian Dollar (CAD),False
3000,Canada,2016,4757.387,M,CAN,Local,Canadian Dollar (CAD),False
3001,Canada,2016,3657.449,M,CAN,PPP,Canadian Dollar (CAD),False
3002,Canada,2016,3588.814,M,CAN,USD,Canadian Dollar (CAD),False
3003,Canada,2016,3598.414,F,CAN,Local,Canadian Dollar (CAD),False
3004,Canada,2016,2766.438,F,CAN,PPP,Canadian Dollar (CAD),False
3005,Canada,2016,2714.524,F,CAN,USD,Canadian Dollar (CAD),False
3006,Canada,2015,4108.037,T,CAN,Local,Canadian Dollar (CAD),False
3007,Canada,2015,3065.068,T,CAN,PPP,Canadian Dollar (CAD),False
3008,Canada,2015,3212.45,T,CAN,USD,Canadian Dollar (CAD),False
3009,Canada,2015,4673.713,M,CAN,Local,Canadian Dollar (CAD),False
3010,Canada,2015,3487.127,M,CAN,PPP,Canadian Dollar (CAD),False
3011,Canada,2015,3654.804,M,CAN,USD,Canadian Dollar (CAD),False
3012,Canada,2015,3526.878,F,CAN,Local,Canadian Dollar (CAD),False
3013,Canada,2015,2631.456,F,CAN,PPP,Canadian Dollar (CAD),False
3014,Canada,2015,2757.988,F,CAN,USD,Canadian Dollar (CAD),False
3015,Canada,2014,4001.692,T,CAN,Local,Canadian Dollar (CAD),False
3016,Canada,2014,3051.754,T,CAN,PPP,Canadian Dollar (CAD),False
3017,Canada,2014,3622.269,T,CAN,USD,Canadian Dollar (CAD),False
3018,Canada,2014,4574.151,M,CAN,Local,Canadian Dollar (CAD),False
3019,Canada,2014,3488.321,M,CAN,PPP,Canadian Dollar (CAD),False
3020,Canada,2014,4140.451,M,CAN,USD,Canadian Dollar (CAD),False
3021,Canada,2014,3416.961,F,CAN,Local,Canadian Dollar (CAD),False
3022,Canada,2014,2605.829,F,CAN,PPP,Canadian Dollar (CAD),False
3023,Canada,2014,3092.98,F,CAN,USD,Canadian Dollar (CAD),False
3024,Canada,2013,3932.243,T,CAN,Local,Canadian Dollar (CAD),False
3025,Canada,2013,3017.674,T,CAN,PPP,Canadian Dollar (CAD),False
3026,Canada,2013,3817.202,T,CAN,USD,Canadian Dollar (CAD),False
3027,Canada,2013,4496.078,M,CAN,Local,Canadian Dollar (CAD),False
3028,Canada,2013,3450.37,M,CAN,PPP,Canadian Dollar (CAD),False
3029,Canada,2013,4364.542,M,CAN,USD,Canadian Dollar (CAD),False
3030,Canada,2013,3359.807,F,CAN,Local,Canadian Dollar (CAD),False
3031,Canada,2013,2578.376,F,CAN,PPP,Canadian Dollar (CAD),False
3032,Canada,2013,3261.513,F,CAN,USD,Canadian Dollar (CAD),False
3033,Canada,2012,3851.568,T,CAN,Local,Canadian Dollar (CAD),False
3034,Canada,2012,2999.281,T,CAN,PPP,Canadian Dollar (CAD),False
3035,Canada,2012,3854.017,T,CAN,USD,Canadian Dollar (CAD),False
3036,Canada,2012,4412.566,M,CAN,Local,Canadian Dollar (CAD),False
3037,Canada,2012,3436.139,M,CAN,PPP,Canadian Dollar (CAD),False
3038,Canada,2012,4415.371,M,CAN,USD,Canadian Dollar (CAD),False
3039,Canada,2012,3283.722,F,CAN,Local,Canadian Dollar (CAD),False
3040,Canada,2012,2557.089,F,CAN,PPP,Canadian Dollar (CAD),False
3041,Canada,2012,3285.809,F,CAN,USD,Canadian Dollar (CAD),False
3042,Canada,2011,3737.984,T,CAN,Local,Canadian Dollar (CAD),False
3043,Canada,2011,2909.879,T,CAN,PPP,Canadian Dollar (CAD),False
3044,Canada,2011,3778.573,T,CAN,USD,Canadian Dollar (CAD),False
3045,Canada,2011,4283.804,M,CAN,Local,Canadian Dollar (CAD),False
3046,Canada,2011,3334.779,M,CAN,PPP,Canadian Dollar (CAD),False
3047,Canada,2011,4330.319,M,CAN,USD,Canadian Dollar (CAD),False
3048,Canada,2011,3185.189,F,CAN,Local,Canadian Dollar (CAD),False
3049,Canada,2011,2479.549,F,CAN,PPP,Canadian Dollar (CAD),False
3050,Canada,2011,3219.775,F,CAN,USD,Canadian Dollar (CAD),False
3051,Canada,2010,3646.086,T,CAN,Local,Canadian Dollar (CAD),False
3052,Canada,2010,2813.77,T,CAN,PPP,Canadian Dollar (CAD),False
3053,Canada,2010,3539.502,T,CAN,USD,Canadian Dollar (CAD),False
3054,Canada,2010,4202.263,M,CAN,Local,Canadian Dollar (CAD),False
3055,Canada,2010,3242.985,M,CAN,PPP,Canadian Dollar (CAD),False
3056,Canada,2010,4079.421,M,CAN,USD,Canadian Dollar (CAD),False
3057,Canada,2010,3092.349,F,CAN,Local,Canadian Dollar (CAD),False
3058,Canada,2010,2386.438,F,CAN,PPP,Canadian Dollar (CAD),False
3059,Canada,2010,3001.952,F,CAN,USD,Canadian Dollar (CAD),False
3060,Canada,2009,3576.538,T,CAN,Local,Canadian Dollar (CAD),False
3061,Canada,2009,2747.753,T,CAN,PPP,Canadian Dollar (CAD),False
3062,Canada,2009,3133.095,T,CAN,USD,Canadian Dollar (CAD),False
3063,Canada,2009,4124.713,M,CAN,Local,Canadian Dollar (CAD),False
3064,Canada,2009,3168.9,M,CAN,PPP,Canadian Dollar (CAD),False
3065,Canada,2009,3613.303,M,CAN,USD,Canadian Dollar (CAD),False
3066,Canada,2009,3033.771,F,CAN,Local,Canadian Dollar (CAD),False
3067,Canada,2009,2330.76,F,CAN,PPP,Canadian Dollar (CAD),False
3068,Canada,2009,2657.623,F,CAN,USD,Canadian Dollar (CAD),False
3069,Canada,2008,3478.552,T,CAN,Local,Canadian Dollar (CAD),False
3070,Canada,2008,2671.948,T,CAN,PPP,Canadian Dollar (CAD),False
3071,Canada,2008,3259.858,T,CAN,USD,Canadian Dollar (CAD),False
3072,Canada,2008,4036.108,M,CAN,Local,Canadian Dollar (CAD),False
3073,Canada,2008,3100.218,M,CAN,PPP,Canadian Dollar (CAD),False
3074,Canada,2008,3782.361,M,CAN,USD,Canadian Dollar (CAD),False
3075,Canada,2008,2911.129,F,CAN,Local,Canadian Dollar (CAD),False
3076,Canada,2008,2236.098,F,CAN,PPP,Canadian Dollar (CAD),False
3077,Canada,2008,2728.109,F,CAN,USD,Canadian Dollar (CAD),False
3078,Canada,2007,3349.55,T,CAN,Local,Canadian Dollar (CAD),False
3079,Canada,2007,2629.769,T,CAN,PPP,Canadian Dollar (CAD),False
3080,Canada,2007,3118.629,T,CAN,USD,Canadian Dollar (CAD),False
3081,Canada,2007,3877.22,M,CAN,Local,Canadian Dollar (CAD),False
3082,Canada,2007,3044.048,M,CAN,PPP,Canadian Dollar (CAD),False
3083,Canada,2007,3609.921,M,CAN,USD,Canadian Dollar (CAD),False
3084,Canada,2007,2810.545,F,CAN,Local,Canadian Dollar (CAD),False
3085,Canada,2007,2206.59,F,CAN,PPP,Canadian Dollar (CAD),False
3086,Canada,2007,2616.783,F,CAN,USD,Canadian Dollar (CAD),False
3087,Canada,2006,3222.631,T,CAN,Local,Canadian Dollar (CAD),False
3088,Canada,2006,2504.724,T,CAN,PPP,Canadian Dollar (CAD),False
3089,Canada,2006,2840.962,T,CAN,USD,Canadian Dollar (CAD),False
3090,Canada,2006,3726.06,M,CAN,Local,Canadian Dollar (CAD),False
3091,Canada,2006,2896.004,M,CAN,PPP,Canadian Dollar (CAD),False
3092,Canada,2006,3284.769,M,CAN,USD,Canadian Dollar (CAD),False
3093,Canada,2006,2701.041,F,CAN,Local,Canadian Dollar (CAD),False
3094,Canada,2006,2099.329,F,CAN,PPP,Canadian Dollar (CAD),False
3095,Canada,2006,2381.146,F,CAN,USD,Canadian Dollar (CAD),False
3096,Canada,2005,3046.037,T,CAN,Local,Canadian Dollar (CAD),False
3097,Canada,2005,2417.503,T,CAN,PPP,Canadian Dollar (CAD),False
3098,Canada,2005,2514.466,T,CAN,USD,Canadian Dollar (CAD),False
3099,Canada,2005,3517.656,M,CAN,Local,Canadian Dollar (CAD),False
3100,Canada,2005,2791.806,M,CAN,PPP,Canadian Dollar (CAD),False
3101,Canada,2005,2903.782,M,CAN,USD,Canadian Dollar (CAD),False
3102,Canada,2005,2556.658,F,CAN,Local,Canadian Dollar (CAD),False
3103,Canada,2005,2029.105,F,CAN,PPP,Canadian Dollar (CAD),False
3104,Canada,2005,2110.49,F,CAN,USD,Canadian Dollar (CAD),False
3105,Canada,2004,2945.281,T,CAN,Local,Canadian Dollar (CAD),False
3106,Canada,2004,2314.322,T,CAN,PPP,Canadian Dollar (CAD),False
3107,Canada,2004,2263.369,T,CAN,USD,Canadian Dollar (CAD),False
3108,Canada,2004,3413.74,M,CAN,Local,Canadian Dollar (CAD),False
3109,Canada,2004,2682.425,M,CAN,PPP,Canadian Dollar (CAD),False
3110,Canada,2004,2623.367,M,CAN,USD,Canadian Dollar (CAD),False
3111,Canada,2004,2459.931,F,CAN,Local,Canadian Dollar (CAD),False
3112,Canada,2004,1932.948,F,CAN,PPP,Canadian Dollar (CAD),False
3113,Canada,2004,1890.391,F,CAN,USD,Canadian Dollar (CAD),False
3114,Canada,2003,2870.608,T,CAN,Local,Canadian Dollar (CAD),False
3115,Canada,2003,2234.387,T,CAN,PPP,Canadian Dollar (CAD),False
3116,Canada,2003,2048.95,T,CAN,USD,Canadian Dollar (CAD),False
3117,Canada,2003,3343.768,M,CAN,Local,Canadian Dollar (CAD),False
3118,Canada,2003,2602.679,M,CAN,PPP,Canadian Dollar (CAD),False
3119,Canada,2003,2386.676,M,CAN,USD,Canadian Dollar (CAD),False
3120,Canada,2003,2377.102,F,CAN,Local,Canadian Dollar (CAD),False
3121,Canada,2003,1850.258,F,CAN,PPP,Canadian Dollar (CAD),False
3122,Canada,2003,1696.7,F,CAN,USD,Canadian Dollar (CAD),False
3123,Canada,2002,2816.565,T,CAN,Local,Canadian Dollar (CAD),False
3124,Canada,2002,2188.432,T,CAN,PPP,Canadian Dollar (CAD),False
3125,Canada,2002,1793.599,T,CAN,USD,Canadian Dollar (CAD),False
3126,Canada,2002,3286.515,M,CAN,Local,Canadian Dollar (CAD),False
3127,Canada,2002,2553.577,M,CAN,PPP,Canadian Dollar (CAD),False
3128,Canada,2002,2092.865,M,CAN,USD,Canadian Dollar (CAD),False
3129,Canada,2002,2318.962,F,CAN,Local,Canadian Dollar (CAD),False
3130,Canada,2002,1801.802,F,CAN,PPP,Canadian Dollar (CAD),False
3131,Canada,2002,1476.724,F,CAN,USD,Canadian Dollar (CAD),False
3132,Canada,2001,2753.955,T,CAN,Local,Canadian Dollar (CAD),False
3133,Canada,2001,2166.641,T,CAN,PPP,Canadian Dollar (CAD),False
3134,Canada,2001,1778.076,T,CAN,USD,Canadian Dollar (CAD),False
3135,Canada,2001,3226.666,M,CAN,Local,Canadian Dollar (CAD),False
3136,Canada,2001,2538.541,M,CAN,PPP,Canadian Dollar (CAD),False
3137,Canada,2001,2083.279,M,CAN,USD,Canadian Dollar (CAD),False
3138,Canada,2001,2251.505,F,CAN,Local,Canadian Dollar (CAD),False
3139,Canada,2001,1771.344,F,CAN,PPP,Canadian Dollar (CAD),False
3140,Canada,2001,1453.672,F,CAN,USD,Canadian Dollar (CAD),False
3141,Canada,2000,2668.78,T,CAN,Local,Canadian Dollar (CAD),False
3142,Canada,2000,2101.279,T,CAN,PPP,Canadian Dollar (CAD),False
3143,Canada,2000,1796.681,T,CAN,USD,Canadian Dollar (CAD),False
3144,Canada,2000,3129.162,M,CAN,Local,Canadian Dollar (CAD),False
3145,Canada,2000,2463.764,M,CAN,PPP,Canadian Dollar (CAD),False
3146,Canada,2000,2106.621,M,CAN,USD,Canadian Dollar (CAD),False
3147,Canada,2000,2171.566,F,CAN,Local,Canadian Dollar (CAD),False
3148,Canada,2000,1709.795,F,CAN,PPP,Canadian Dollar (CAD),False
3149,Canada,2000,1461.946,F,CAN,USD,Canadian Dollar (CAD),False
3150,Canada,1999,2587.05,T,CAN,Local,Canadian Dollar (CAD),False
3151,Canada,1999,2043.742,T,CAN,PPP,Canadian Dollar (CAD),False
3152,Canada,1999,1741.295,T,CAN,USD,Canadian Dollar (CAD),False
3153,Canada,1999,3030.799,M,CAN,Local,Canadian Dollar (CAD),False
3154,Canada,1999,2394.298,M,CAN,PPP,Canadian Dollar (CAD),False
3155,Canada,1999,2039.974,M,CAN,USD,Canadian Dollar (CAD),False
3156,Canada,1999,2108.844,F,CAN,Local,Canadian Dollar (CAD),False
3157,Canada,1999,1665.964,F,CAN,PPP,Canadian Dollar (CAD),False
3158,Canada,1999,1419.423,F,CAN,USD,Canadian Dollar (CAD),False
3159,Canada,1998,2520.141,T,CAN,Local,Canadian Dollar (CAD),False
3160,Canada,1998,1993.624,T,CAN,PPP,Canadian Dollar (CAD),False
3161,Canada,1998,1698.774,T,CAN,USD,Canadian Dollar (CAD),False
3162,Canada,1998,2954.137,M,CAN,Local,Canadian Dollar (CAD),False
3163,Canada,1998,2336.949,M,CAN,PPP,Canadian Dollar (CAD),False
3164,Canada,1998,1991.322,M,CAN,USD,Canadian Dollar (CAD),False
3165,Canada,1998,2048.231,F,CAN,Local,Canadian Dollar (CAD),False
