,ISO,country,year,sex,avg monthly earnings,local currency
19626,UGA,Uganda,2012,M,296.675,Ugandan shilling (UGX)
19627,UGA,Uganda,2012,M,120.472,Ugandan shilling (UGX)
19628,UGA,Uganda,2012,F,192012.342,Ugandan shilling (UGX)
19629,UGA,Uganda,2012,F,188.795,Ugandan shilling (UGX)
19630,UGA,Uganda,2012,F,76.665,Ugandan shilling (UGX)
19631,UGA,Uganda,2011,T,688634.933,Ugandan shilling (UGX)
19632,UGA,Uganda,2011,T,729.289,Ugandan shilling (UGX)
19633,UGA,Uganda,2011,T,272.964,Ugandan shilling (UGX)
19634,UGA,Uganda,2011,M,745116.172,Ugandan shilling (UGX)
19635,UGA,Uganda,2011,M,789.104,Ugandan shilling (UGX)
19636,UGA,Uganda,2011,M,295.353,Ugandan shilling (UGX)
19637,UGA,Uganda,2011,F,569754.186,Ugandan shilling (UGX)
19638,UGA,Uganda,2011,F,603.39,Ugandan shilling (UGX)
19639,UGA,Uganda,2011,F,225.842,Ugandan shilling (UGX)
19640,UGA,Uganda,2010,T,681218.15,Ugandan shilling (UGX)
19641,UGA,Uganda,2010,T,815.2,Ugandan shilling (UGX)
19642,UGA,Uganda,2010,T,312.836,Ugandan shilling (UGX)
19643,UGA,Uganda,2010,M,764216.979,Ugandan shilling (UGX)
19644,UGA,Uganda,2010,M,914.523,Ugandan shilling (UGX)
19645,UGA,Uganda,2010,M,350.952,Ugandan shilling (UGX)
19646,UGA,Uganda,2010,F,497749.344,Ugandan shilling (UGX)
19647,UGA,Uganda,2010,F,595.647,Ugandan shilling (UGX)
19648,UGA,Uganda,2010,F,228.582,Ugandan shilling (UGX)
19649,UGA,Uganda,2009,T,247264.8,Ugandan shilling (UGX)
19650,UGA,Uganda,2009,T,302.699,Ugandan shilling (UGX)
19651,UGA,Uganda,2009,T,121.776,Ugandan shilling (UGX)
19652,UGA,Uganda,2005,T,36200.0,Ugandan shilling (UGX)
19653,UGA,Uganda,2005,T,58.185,Ugandan shilling (UGX)
19654,UGA,Uganda,2005,T,20.331,Ugandan shilling (UGX)
19655,UGA,Uganda,2005,M,48000.0,Ugandan shilling (UGX)
19656,UGA,Uganda,2005,M,77.152,Ugandan shilling (UGX)
19657,UGA,Uganda,2005,M,26.958,Ugandan shilling (UGX)
19658,UGA,Uganda,2005,F,20000.0,Ugandan shilling (UGX)
19659,UGA,Uganda,2005,F,32.147,Ugandan shilling (UGX)
19660,UGA,Uganda,2005,F,11.232,Ugandan shilling (UGX)
19661,UGA,Uganda,2002,T,54300.0,Ugandan shilling (UGX)
19662,UGA,Uganda,2002,T,98.274,Ugandan shilling (UGX)
19663,UGA,Uganda,2002,T,30.208,Ugandan shilling (UGX)
19664,UGA,Uganda,2002,M,60000.0,Ugandan shilling (UGX)
19665,UGA,Uganda,2002,M,108.59,Ugandan shilling (UGX)
19666,UGA,Uganda,2002,M,33.379,Ugandan shilling (UGX)
19667,UGA,Uganda,2002,F,32000.0,Ugandan shilling (UGX)
19668,UGA,Uganda,2002,F,57.914,Ugandan shilling (UGX)
19669,UGA,Uganda,2002,F,17.802,Ugandan shilling (UGX)
19670,UKR,Ukraine,2022,T,14847.0,Hryvnia (UAH)
19671,UKR,Ukraine,2022,T,1540.192,Hryvnia (UAH)
19672,UKR,Ukraine,2022,T,459.058,Hryvnia (UAH)
19673,UKR,Ukraine,2021,T,14014.0,Hryvnia (UAH)
19674,UKR,Ukraine,2021,T,1617.74,Hryvnia (UAH)
19675,UKR,Ukraine,2021,T,513.593,Hryvnia (UAH)
19676,UKR,Ukraine,2021,M,15563.0,Hryvnia (UAH)
19677,UKR,Ukraine,2021,M,1796.552,Hryvnia (UAH)
19678,UKR,Ukraine,2021,M,570.362,Hryvnia (UAH)
19679,UKR,Ukraine,2021,F,12668.0,Hryvnia (UAH)
19680,UKR,Ukraine,2021,F,1462.361,Hryvnia (UAH)
19681,UKR,Ukraine,2021,F,464.264,Hryvnia (UAH)
19682,UKR,Ukraine,2020,T,11591.0,Hryvnia (UAH)
19683,UKR,Ukraine,2020,T,1493.977,Hryvnia (UAH)
19684,UKR,Ukraine,2020,T,429.973,Hryvnia (UAH)
19685,UKR,Ukraine,2020,M,13031.0,Hryvnia (UAH)
19686,UKR,Ukraine,2020,M,1679.581,Hryvnia (UAH)
19687,UKR,Ukraine,2020,M,483.39,Hryvnia (UAH)
19688,UKR,Ukraine,2020,F,10369.0,Hryvnia (UAH)
19689,UKR,Ukraine,2020,F,1336.472,Hryvnia (UAH)
19690,UKR,Ukraine,2020,F,384.642,Hryvnia (UAH)
19691,UKR,Ukraine,2019,T,10497.0,Hryvnia (UAH)
19692,UKR,Ukraine,2019,T,1329.764,Hryvnia (UAH)
19693,UKR,Ukraine,2019,T,406.143,Hryvnia (UAH)
19694,UKR,Ukraine,2019,M,11961.0,Hryvnia (UAH)
19695,UKR,Ukraine,2019,M,1515.224,Hryvnia (UAH)
19696,UKR,Ukraine,2019,M,462.787,Hryvnia (UAH)
19697,UKR,Ukraine,2019,F,9237.0,Hryvnia (UAH)
19698,UKR,Ukraine,2019,F,1170.147,Hryvnia (UAH)
19699,UKR,Ukraine,2019,F,357.392,Hryvnia (UAH)
19700,UKR,Ukraine,2018,T,8865.0,Hryvnia (UAH)
19701,UKR,Ukraine,2018,T,1141.705,Hryvnia (UAH)
19702,UKR,Ukraine,2018,T,325.913,Hryvnia (UAH)
19703,UKR,Ukraine,2018,M,10083.0,Hryvnia (UAH)
19704,UKR,Ukraine,2018,M,1298.569,Hryvnia (UAH)
19705,UKR,Ukraine,2018,M,370.692,Hryvnia (UAH)
19706,UKR,Ukraine,2018,F,7830.0,Hryvnia (UAH)
19707,UKR,Ukraine,2018,F,1008.41,Hryvnia (UAH)
19708,UKR,Ukraine,2018,F,287.862,Hryvnia (UAH)
19709,UKR,Ukraine,2017,T,7104.0,Hryvnia (UAH)
19710,UKR,Ukraine,2017,T,999.715,Hryvnia (UAH)
19711,UKR,Ukraine,2017,T,267.102,Hryvnia (UAH)
19712,UKR,Ukraine,2017,M,8021.0,Hryvnia (UAH)
19713,UKR,Ukraine,2017,M,1128.761,Hryvnia (UAH)
19714,UKR,Ukraine,2017,M,301.58,Hryvnia (UAH)
19715,UKR,Ukraine,2017,F,6321.0,Hryvnia (UAH)
19716,UKR,Ukraine,2017,F,889.527,Hryvnia (UAH)
19717,UKR,Ukraine,2017,F,237.662,Hryvnia (UAH)
19718,UKR,Ukraine,2016,T,5183.0,Hryvnia (UAH)
19719,UKR,Ukraine,2016,T,834.21,Hryvnia (UAH)
19720,UKR,Ukraine,2016,T,202.847,Hryvnia (UAH)
19721,UKR,Ukraine,2016,M,6001.0,Hryvnia (UAH)
19722,UKR,Ukraine,2016,M,965.868,Hryvnia (UAH)
19723,UKR,Ukraine,2016,M,234.86,Hryvnia (UAH)
19724,UKR,Ukraine,2016,F,4480.0,Hryvnia (UAH)
19725,UKR,Ukraine,2016,F,721.061,Hryvnia (UAH)
19726,UKR,Ukraine,2016,F,175.333,Hryvnia (UAH)
19727,UKR,Ukraine,2015,T,4195.0,Hryvnia (UAH)
19728,UKR,Ukraine,2015,T,754.698,Hryvnia (UAH)
19729,UKR,Ukraine,2015,T,192.037,Hryvnia (UAH)
19730,UKR,Ukraine,2015,M,4848.0,Hryvnia (UAH)
19731,UKR,Ukraine,2015,M,872.175,Hryvnia (UAH)
19732,UKR,Ukraine,2015,M,221.93,Hryvnia (UAH)
19733,UKR,Ukraine,2015,F,3631.0,Hryvnia (UAH)
19734,UKR,Ukraine,2015,F,653.232,Hryvnia (UAH)
19735,UKR,Ukraine,2015,F,166.219,Hryvnia (UAH)
19736,UKR,Ukraine,2014,T,3480.0,Hryvnia (UAH)
19737,UKR,Ukraine,2014,T,966.145,Hryvnia (UAH)
19738,UKR,Ukraine,2014,T,292.765,Hryvnia (UAH)
19739,UKR,Ukraine,2014,M,3979.0,Hryvnia (UAH)
19740,UKR,Ukraine,2014,M,1104.682,Hryvnia (UAH)
19741,UKR,Ukraine,2014,M,334.745,Hryvnia (UAH)
19742,UKR,Ukraine,2014,F,3037.0,Hryvnia (UAH)
19743,UKR,Ukraine,2014,F,843.156,Hryvnia (UAH)
19744,UKR,Ukraine,2014,F,255.496,Hryvnia (UAH)
19745,UKR,Ukraine,2013,T,3265.0,Hryvnia (UAH)
19746,UKR,Ukraine,2013,T,983.245,Hryvnia (UAH)
19747,UKR,Ukraine,2013,T,408.482,Hryvnia (UAH)
19748,UKR,Ukraine,2013,M,3711.0,Hryvnia (UAH)
19749,UKR,Ukraine,2013,M,1117.556,Hryvnia (UAH)
19750,UKR,Ukraine,2013,M,464.281,Hryvnia (UAH)
19751,UKR,Ukraine,2013,F,2866.0,Hryvnia (UAH)
19752,UKR,Ukraine,2013,F,863.087,Hryvnia (UAH)
19753,UKR,Ukraine,2013,F,358.564,Hryvnia (UAH)
19754,UKR,Ukraine,2012,T,3026.0,Hryvnia (UAH)
19755,UKR,Ukraine,2012,T,926.845,Hryvnia (UAH)
19756,UKR,Ukraine,2012,T,378.675,Hryvnia (UAH)
19757,UKR,Ukraine,2012,M,3429.0,Hryvnia (UAH)
19758,UKR,Ukraine,2012,M,1050.282,Hryvnia (UAH)
19759,UKR,Ukraine,2012,M,429.106,Hryvnia (UAH)
19760,UKR,Ukraine,2012,F,2661.0,Hryvnia (UAH)
19761,UKR,Ukraine,2012,F,815.048,Hryvnia (UAH)
19762,UKR,Ukraine,2012,F,332.998,Hryvnia (UAH)
19763,UKR,Ukraine,2011,T,2633.0,Hryvnia (UAH)
19764,UKR,Ukraine,2011,T,827.534,Hryvnia (UAH)
19765,UKR,Ukraine,2011,T,330.465,Hryvnia (UAH)
19766,UKR,Ukraine,2011,M,3035.0,Hryvnia (UAH)
19767,UKR,Ukraine,2011,M,953.88,Hryvnia (UAH)
19768,UKR,Ukraine,2011,M,380.92,Hryvnia (UAH)
19769,UKR,Ukraine,2011,F,2272.0,Hryvnia (UAH)
19770,UKR,Ukraine,2011,F,714.074,Hryvnia (UAH)
19771,UKR,Ukraine,2011,F,285.156,Hryvnia (UAH)
19772,UKR,Ukraine,2010,T,2239.0,Hryvnia (UAH)
19773,UKR,Ukraine,2010,T,736.439,Hryvnia (UAH)
19774,UKR,Ukraine,2010,T,282.145,Hryvnia (UAH)
19775,UKR,Ukraine,2010,M,2538.0,Hryvnia (UAH)
19776,UKR,Ukraine,2010,M,834.784,Hryvnia (UAH)
19777,UKR,Ukraine,2010,M,319.823,Hryvnia (UAH)
19778,UKR,Ukraine,2010,F,1974.0,Hryvnia (UAH)
19779,UKR,Ukraine,2010,F,649.277,Hryvnia (UAH)
19780,UKR,Ukraine,2010,F,248.751,Hryvnia (UAH)
19781,UKR,Ukraine,2009,T,1906.0,Hryvnia (UAH)
19782,UKR,Ukraine,2009,T,674.607,Hryvnia (UAH)
19783,UKR,Ukraine,2009,T,244.634,Hryvnia (UAH)
19784,UKR,Ukraine,2009,M,2173.0,Hryvnia (UAH)
19785,UKR,Ukraine,2009,M,769.108,Hryvnia (UAH)
19786,UKR,Ukraine,2009,M,278.903,Hryvnia (UAH)
19787,UKR,Ukraine,2009,F,1677.0,Hryvnia (UAH)
19788,UKR,Ukraine,2009,F,593.555,Hryvnia (UAH)
19789,UKR,Ukraine,2009,F,215.242,Hryvnia (UAH)
19790,UKR,Ukraine,2008,T,1806.33,Hryvnia (UAH)
19791,UKR,Ukraine,2008,T,743.506,Hryvnia (UAH)
19792,UKR,Ukraine,2008,T,342.938,Hryvnia (UAH)
19793,UKR,Ukraine,2008,M,2080.44,Hryvnia (UAH)
19794,UKR,Ukraine,2008,M,856.333,Hryvnia (UAH)
19795,UKR,Ukraine,2008,M,394.979,Hryvnia (UAH)
19796,UKR,Ukraine,2008,F,1564.73,Hryvnia (UAH)
19797,UKR,Ukraine,2008,F,644.061,Hryvnia (UAH)
19798,UKR,Ukraine,2008,F,297.069,Hryvnia (UAH)
19799,UKR,Ukraine,2007,T,1351.1,Hryvnia (UAH)
19800,UKR,Ukraine,2007,T,670.672,Hryvnia (UAH)
19801,UKR,Ukraine,2007,T,267.545,Hryvnia (UAH)
19802,UKR,Ukraine,2007,M,1578.1,Hryvnia (UAH)
19803,UKR,Ukraine,2007,M,783.352,Hryvnia (UAH)
19804,UKR,Ukraine,2007,M,312.495,Hryvnia (UAH)
19805,UKR,Ukraine,2007,F,1150.3,Hryvnia (UAH)
19806,UKR,Ukraine,2007,F,570.997,Hryvnia (UAH)
19807,UKR,Ukraine,2007,F,227.782,Hryvnia (UAH)
19808,UKR,Ukraine,2000,T,230.1,Hryvnia (UAH)
19809,UKR,Ukraine,2000,T,171.524,Hryvnia (UAH)
19810,UKR,Ukraine,2000,T,42.296,Hryvnia (UAH)
19811,UKR,Ukraine,1999,T,177.5,Hryvnia (UAH)
19812,UKR,Ukraine,1999,T,164.09,Hryvnia (UAH)
19813,UKR,Ukraine,1999,T,42.974,Hryvnia (UAH)
19814,UKR,Ukraine,1998,T,153.5,Hryvnia (UAH)
19815,UKR,Ukraine,1998,T,170.364,Hryvnia (UAH)
19816,UKR,Ukraine,1998,T,62.665,Hryvnia (UAH)
19817,UKR,Ukraine,1997,T,143.1,Hryvnia (UAH)
19818,UKR,Ukraine,1997,T,172.936,Hryvnia (UAH)
19819,UKR,Ukraine,1997,T,76.867,Hryvnia (UAH)
19820,UKR,Ukraine,1996,T,125.8,Hryvnia (UAH)
19821,UKR,Ukraine,1996,T,172.237,Hryvnia (UAH)
19822,UKR,Ukraine,1996,T,68.763,Hryvnia (UAH)
19823,UKR,Ukraine,1995,T,73.4,Hryvnia (UAH)
19824,UKR,Ukraine,1995,T,176.057,Hryvnia (UAH)
19825,UKR,Ukraine,1995,T,49.828,Hryvnia (UAH)
19826,UKR,Ukraine,1994,T,1427.7,Karbovanets (UAK)
19827,UKR,Ukraine,1994,M,1753.9,Karbovanets (UAK)
19828,UKR,Ukraine,1994,F,1104.9,Karbovanets (UAK)
19829,UKR,Ukraine,1993,T,162.8,Karbovanets (UAK)
19830,UKR,Ukraine,1993,M,201.4,Karbovanets (UAK)
19831,UKR,Ukraine,1993,F,124.3,Karbovanets (UAK)
19832,UKR,Ukraine,1992,T,6505.4,Rouble (C10)
19833,UKR,Ukraine,1991,T,479.7,Rouble (C10)
19834,UKR,Ukraine,1990,T,244.3,Rouble (C10)
19835,UKR,Ukraine,1989,T,212.8,Rouble (C10)
19836,UKR,Ukraine,1988,T,195.0,Rouble (C10)
19837,UKR,Ukraine,1987,T,304.5,Rouble (C10)
19838,UKR,Ukraine,1986,T,299.8,Rouble (C10)
19839,UKR,Ukraine,1985,T,295.7,Rouble (C10)
19840,UKR,Ukraine,1984,T,170.8,Rouble (C10)
19841,UKR,Ukraine,1983,T,167.3,Rouble (C10)
19842,UKR,Ukraine,1976,T,241.8,Rouble (C10)
19843,UKR,Ukraine,1975,T,235.1,Rouble (C10)
19844,UKR,Ukraine,1974,T,221.0,Rouble (C10)
19845,UKR,Ukraine,1973,T,215.2,Rouble (C10)
19846,UKR,Ukraine,1972,T,210.5,Rouble (C10)
19847,UKR,Ukraine,1971,T,205.4,Rouble (C10)
19848,UKR,Ukraine,1970,T,199.2,Rouble (C10)
19849,UKR,Ukraine,1969,T,189.4,Rouble (C10)
19850,URY,Uruguay,2020,T,36970.875,Uruguayan peso (UYU)
19851,URY,Uruguay,2020,T,1331.613,Uruguayan peso (UYU)
19852,URY,Uruguay,2020,T,879.98,Uruguayan peso (UYU)
19853,URY,Uruguay,2020,M,40527.977,Uruguayan peso (UYU)
19854,URY,Uruguay,2020,M,1459.733,Uruguayan peso (UYU)
19855,URY,Uruguay,2020,M,964.646,Uruguayan peso (UYU)
19856,URY,Uruguay,2020,F,33062.334,Uruguayan peso (UYU)
19857,URY,Uruguay,2020,F,1190.836,Uruguayan peso (UYU)
19858,URY,Uruguay,2020,F,786.949,Uruguayan peso (UYU)
19859,URY,Uruguay,2019,T,34682.006,Uruguayan peso (UYU)
19860,URY,Uruguay,2019,T,1270.342,Uruguayan peso (UYU)
19861,URY,Uruguay,2019,T,983.737,Uruguayan peso (UYU)
19862,URY,Uruguay,2019,M,38530.088,Uruguayan peso (UYU)
19863,URY,Uruguay,2019,M,1411.29,Uruguayan peso (UYU)
19864,URY,Uruguay,2019,M,1092.886,Uruguayan peso (UYU)
19865,URY,Uruguay,2019,F,30401.395,Uruguayan peso (UYU)
19866,URY,Uruguay,2019,F,1113.551,Uruguayan peso (UYU)
19867,URY,Uruguay,2019,F,862.319,Uruguayan peso (UYU)
19868,URY,Uruguay,2018,T,32084.575,Uruguayan peso (UYU)
19869,URY,Uruguay,2018,T,1215.945,Uruguayan peso (UYU)
19870,URY,Uruguay,2018,T,1044.241,Uruguayan peso (UYU)
19871,URY,Uruguay,2018,M,35596.476,Uruguayan peso (UYU)
19872,URY,Uruguay,2018,M,1349.039,Uruguayan peso (UYU)
19873,URY,Uruguay,2018,M,1158.541,Uruguayan peso (UYU)
19874,URY,Uruguay,2018,F,28200.875,Uruguayan peso (UYU)
19875,URY,Uruguay,2018,F,1068.76,Uruguayan peso (UYU)
19876,URY,Uruguay,2018,F,917.84,Uruguayan peso (UYU)
19877,URY,Uruguay,2017,T,30239.285,Uruguayan peso (UYU)
19878,URY,Uruguay,2017,T,1179.393,Uruguayan peso (UYU)
19879,URY,Uruguay,2017,T,1054.501,Uruguayan peso (UYU)
19880,URY,Uruguay,2017,M,33889.982,Uruguayan peso (UYU)
19881,URY,Uruguay,2017,M,1321.777,Uruguayan peso (UYU)
19882,URY,Uruguay,2017,M,1181.807,Uruguayan peso (UYU)
19883,URY,Uruguay,2017,F,26169.86,Uruguayan peso (UYU)
19884,URY,Uruguay,2017,F,1020.677,Uruguayan peso (UYU)
19885,URY,Uruguay,2017,F,912.592,Uruguayan peso (UYU)
19886,URY,Uruguay,2016,T,25950.029,Uruguayan peso (UYU)
19887,URY,Uruguay,2016,T,1073.279,Uruguayan peso (UYU)
19888,URY,Uruguay,2016,T,860.338,Uruguayan peso (UYU)
19889,URY,Uruguay,2016,M,28816.815,Uruguayan peso (UYU)
19890,URY,Uruguay,2016,M,1191.848,Uruguayan peso (UYU)
19891,URY,Uruguay,2016,M,955.382,Uruguayan peso (UYU)
19892,URY,Uruguay,2016,F,22750.726,Uruguayan peso (UYU)
19893,URY,Uruguay,2016,F,940.958,Uruguayan peso (UYU)
19894,URY,Uruguay,2016,F,754.269,Uruguayan peso (UYU)
19895,URY,Uruguay,2015,T,25231.879,Uruguayan peso (UYU)
19896,URY,Uruguay,2015,T,1132.486,Uruguayan peso (UYU)
19897,URY,Uruguay,2015,T,923.319,Uruguayan peso (UYU)
19898,URY,Uruguay,2015,M,28543.287,Uruguayan peso (UYU)
19899,URY,Uruguay,2015,M,1281.112,Uruguayan peso (UYU)
19900,URY,Uruguay,2015,M,1044.495,Uruguayan peso (UYU)
19901,URY,Uruguay,2015,F,21439.278,Uruguayan peso (UYU)
19902,URY,Uruguay,2015,F,962.262,Uruguayan peso (UYU)
19903,URY,Uruguay,2015,F,784.535,Uruguayan peso (UYU)
19904,URY,Uruguay,2014,T,22932.928,Uruguayan peso (UYU)
19905,URY,Uruguay,2014,T,1118.117,Uruguayan peso (UYU)
19906,URY,Uruguay,2014,T,986.531,Uruguayan peso (UYU)
19907,URY,Uruguay,2014,M,26028.022,Uruguayan peso (UYU)
19908,URY,Uruguay,2014,M,1269.022,Uruguayan peso (UYU)
19909,URY,Uruguay,2014,M,1119.676,Uruguayan peso (UYU)
19910,URY,Uruguay,2014,F,19350.741,Uruguayan peso (UYU)
19911,URY,Uruguay,2014,F,943.464,Uruguayan peso (UYU)
19912,URY,Uruguay,2014,F,832.432,Uruguayan peso (UYU)
19913,URY,Uruguay,2013,T,20207.959,Uruguayan peso (UYU)
19914,URY,Uruguay,2013,T,1068.344,Uruguayan peso (UYU)
19915,URY,Uruguay,2013,T,986.639,Uruguayan peso (UYU)
19916,URY,Uruguay,2013,M,22878.401,Uruguayan peso (UYU)
19917,URY,Uruguay,2013,M,1209.524,Uruguayan peso (UYU)
19918,URY,Uruguay,2013,M,1117.022,Uruguayan peso (UYU)
19919,URY,Uruguay,2013,F,17097.882,Uruguayan peso (UYU)
19920,URY,Uruguay,2013,F,903.922,Uruguayan peso (UYU)
19921,URY,Uruguay,2013,F,834.792,Uruguayan peso (UYU)
19922,URY,Uruguay,2012,T,17979.648,Uruguayan peso (UYU)
19923,URY,Uruguay,2012,T,1045.991,Uruguayan peso (UYU)
19924,URY,Uruguay,2012,T,885.236,Uruguayan peso (UYU)
19925,URY,Uruguay,2012,M,20277.057,Uruguayan peso (UYU)
19926,URY,Uruguay,2012,M,1179.646,Uruguayan peso (UYU)
19927,URY,Uruguay,2012,M,998.35,Uruguayan peso (UYU)
19928,URY,Uruguay,2012,F,15374.38,Uruguayan peso (UYU)
19929,URY,Uruguay,2012,F,894.426,Uruguayan peso (UYU)
19930,URY,Uruguay,2012,F,756.964,Uruguayan peso (UYU)
19931,URY,Uruguay,2011,T,16207.058,Uruguayan peso (UYU)
19932,URY,Uruguay,2011,T,975.833,Uruguayan peso (UYU)
19933,URY,Uruguay,2011,T,839.126,Uruguayan peso (UYU)
19934,URY,Uruguay,2011,M,18271.236,Uruguayan peso (UYU)
19935,URY,Uruguay,2011,M,1100.118,Uruguayan peso (UYU)
19936,URY,Uruguay,2011,M,946.0,Uruguayan peso (UYU)
19937,URY,Uruguay,2011,F,13785.008,Uruguayan peso (UYU)
19938,URY,Uruguay,2011,F,830.0,Uruguayan peso (UYU)
19939,URY,Uruguay,2011,F,713.724,Uruguayan peso (UYU)
19940,URY,Uruguay,2010,T,14011.868,Uruguayan peso (UYU)
19941,URY,Uruguay,2010,T,884.028,Uruguayan peso (UYU)
19942,URY,Uruguay,2010,T,698.523,Uruguayan peso (UYU)
19943,URY,Uruguay,2010,M,15923.54,Uruguayan peso (UYU)
19944,URY,Uruguay,2010,M,1004.638,Uruguayan peso (UYU)
19945,URY,Uruguay,2010,M,793.824,Uruguayan peso (UYU)
19946,URY,Uruguay,2010,F,11779.542,Uruguayan peso (UYU)
19947,URY,Uruguay,2010,F,743.188,Uruguayan peso (UYU)
19948,URY,Uruguay,2010,F,587.237,Uruguayan peso (UYU)
19949,URY,Uruguay,2009,T,13211.219,Uruguayan peso (UYU)
19950,URY,Uruguay,2009,T,874.998,Uruguayan peso (UYU)
19951,URY,Uruguay,2009,T,585.396,Uruguayan peso (UYU)
19952,URY,Uruguay,2009,M,15174.097,Uruguayan peso (UYU)
19953,URY,Uruguay,2009,M,1005.003,Uruguayan peso (UYU)
19954,URY,Uruguay,2009,M,672.373,Uruguayan peso (UYU)
19955,URY,Uruguay,2009,F,10919.219,Uruguayan peso (UYU)
19956,URY,Uruguay,2009,F,723.196,Uruguayan peso (UYU)
19957,URY,Uruguay,2009,F,483.837,Uruguayan peso (UYU)
19958,URY,Uruguay,2008,T,11447.949,Uruguayan peso (UYU)
19959,URY,Uruguay,2008,T,814.658,Uruguayan peso (UYU)
19960,URY,Uruguay,2008,T,546.459,Uruguayan peso (UYU)
19961,URY,Uruguay,2008,M,13219.795,Uruguayan peso (UYU)
19962,URY,Uruguay,2008,M,940.746,Uruguayan peso (UYU)
19963,URY,Uruguay,2008,M,631.037,Uruguayan peso (UYU)
19964,URY,Uruguay,2008,F,9419.153,Uruguayan peso (UYU)
19965,URY,Uruguay,2008,F,670.285,Uruguayan peso (UYU)
19966,URY,Uruguay,2008,F,449.616,Uruguayan peso (UYU)
19967,URY,Uruguay,2007,T,10205.725,Uruguayan peso (UYU)
19968,URY,Uruguay,2007,T,754.501,Uruguayan peso (UYU)
19969,URY,Uruguay,2007,T,434.822,Uruguayan peso (UYU)
19970,URY,Uruguay,2007,M,11595.824,Uruguayan peso (UYU)
19971,URY,Uruguay,2007,M,857.27,Uruguayan peso (UYU)
19972,URY,Uruguay,2007,M,494.048,Uruguayan peso (UYU)
19973,URY,Uruguay,2007,F,8556.382,Uruguayan peso (UYU)
19974,URY,Uruguay,2007,F,632.566,Uruguayan peso (UYU)
19975,URY,Uruguay,2007,F,364.551,Uruguayan peso (UYU)
19976,URY,Uruguay,2006,T,9063.285,Uruguayan peso (UYU)
19977,URY,Uruguay,2006,T,704.32,Uruguayan peso (UYU)
19978,URY,Uruguay,2006,T,376.486,Uruguayan peso (UYU)
19979,URY,Uruguay,2006,M,10409.285,Uruguayan peso (UYU)
19980,URY,Uruguay,2006,M,808.92,Uruguayan peso (UYU)
19981,URY,Uruguay,2006,M,432.398,Uruguayan peso (UYU)
19982,URY,Uruguay,2006,F,7453.391,Uruguayan peso (UYU)
19983,URY,Uruguay,2006,F,579.213,Uruguayan peso (UYU)
19984,URY,Uruguay,2006,F,309.612,Uruguayan peso (UYU)
19985,URY,Uruguay,2005,T,7884.203,Uruguayan peso (UYU)
19986,URY,Uruguay,2005,T,631.518,Uruguayan peso (UYU)
19987,URY,Uruguay,2005,T,322.086,Uruguayan peso (UYU)
19988,URY,Uruguay,2005,M,8977.397,Uruguayan peso (UYU)
19989,URY,Uruguay,2005,M,719.082,Uruguayan peso (UYU)
19990,URY,Uruguay,2005,M,366.745,Uruguayan peso (UYU)
19991,URY,Uruguay,2005,F,6669.684,Uruguayan peso (UYU)
19992,URY,Uruguay,2005,F,534.236,Uruguayan peso (UYU)
19993,URY,Uruguay,2005,F,272.47,Uruguayan peso (UYU)
19994,URY,Uruguay,2004,T,7445.954,Uruguayan peso (UYU)
19995,URY,Uruguay,2004,T,603.951,Uruguayan peso (UYU)
19996,URY,Uruguay,2004,T,259.407,Uruguayan peso (UYU)
19997,URY,Uruguay,2004,M,8607.855,Uruguayan peso (UYU)
19998,URY,Uruguay,2004,M,698.194,Uruguayan peso (UYU)
19999,URY,Uruguay,2004,M,299.886,Uruguayan peso (UYU)
20000,URY,Uruguay,2004,F,6085.536,Uruguayan peso (UYU)
20001,URY,Uruguay,2004,F,493.606,Uruguayan peso (UYU)
20002,URY,Uruguay,2004,F,212.012,Uruguayan peso (UYU)
20003,URY,Uruguay,2003,T,6861.93,Uruguayan peso (UYU)
20004,URY,Uruguay,2003,T,591.708,Uruguayan peso (UYU)
20005,URY,Uruguay,2003,T,243.256,Uruguayan peso (UYU)
20006,URY,Uruguay,2003,M,7854.458,Uruguayan peso (UYU)
20007,URY,Uruguay,2003,M,677.294,Uruguayan peso (UYU)
20008,URY,Uruguay,2003,M,278.441,Uruguayan peso (UYU)
20009,URY,Uruguay,2003,F,5759.798,Uruguayan peso (UYU)
20010,URY,Uruguay,2003,F,496.671,Uruguayan peso (UYU)
20011,URY,Uruguay,2003,F,204.185,Uruguayan peso (UYU)
20012,URY,Uruguay,2002,T,6672.623,Uruguayan peso (UYU)
20013,URY,Uruguay,2002,T,671.645,Uruguayan peso (UYU)
20014,URY,Uruguay,2002,T,313.903,Uruguayan peso (UYU)
20015,URY,Uruguay,2002,M,7715.324,Uruguayan peso (UYU)
20016,URY,Uruguay,2002,M,776.6,Uruguayan peso (UYU)
20017,URY,Uruguay,2002,M,362.955,Uruguayan peso (UYU)
20018,URY,Uruguay,2002,F,5481.924,Uruguayan peso (UYU)
20019,URY,Uruguay,2002,F,551.793,Uruguayan peso (UYU)
20020,URY,Uruguay,2002,F,257.888,Uruguayan peso (UYU)
20021,URY,Uruguay,2001,T,6609.574,Uruguayan peso (UYU)
20022,URY,Uruguay,2001,T,746.419,Uruguayan peso (UYU)
20023,URY,Uruguay,2001,T,496.247,Uruguayan peso (UYU)
20024,URY,Uruguay,2001,M,7612.617,Uruguayan peso (UYU)
20025,URY,Uruguay,2001,M,859.692,Uruguayan peso (UYU)
20026,URY,Uruguay,2001,M,571.556,Uruguayan peso (UYU)
